symbol,company,price,ignore,start_yr,ignore_error,adj_up_start_schedule_r_75,adj_up_end_schedule_r_75,adj_ups_r_75,adj_downs_r_75,close_ups_r_75,close_downs_r_75,close_up_start_schedule_r_75,close_up_end_schedule_r_75,close_up_percent_avg_r_75,adj_up_start_schedule_r_60,adj_up_end_schedule_r_60,adj_ups_r_60,adj_downs_r_60,close_ups_r_60,close_downs_r_60,close_up_start_schedule_r_60,close_up_end_schedule_r_60,close_up_percent_avg_r_60,adj_up_start_schedule_r_45,adj_up_end_schedule_r_45,adj_ups_r_45,adj_downs_r_45,close_ups_r_45,close_downs_r_45,close_up_start_schedule_r_45,close_up_end_schedule_r_45,close_up_percent_avg_r_45,adj_up_start_schedule_r_30,adj_up_end_schedule_r_30,adj_ups_r_30,adj_downs_r_30,close_ups_r_30,close_downs_r_30,close_up_start_schedule_r_30,close_up_end_schedule_r_30,close_up_percent_avg_r_30,adj_up_start_schedule_r_15,adj_up_end_schedule_r_15,adj_ups_r_15,adj_downs_r_15,close_ups_r_15,close_downs_r_15,close_up_start_schedule_r_15,close_up_end_schedule_r_15,close_up_percent_avg_r_15
TRIG,Trio Industries Group Inc,0.140000001,FALSE,2010,,18-Jul,1-Oct,1,1,9,9,18-Jul,1-Oct,15.27363521,29-Jun,28-Aug,0,10,0,10,29-Jun,28-Aug,12.77809136,21-Mar,5-May,0,10,0,10,21-Mar,5-May,-30.36691731,29-Jul,28-Aug,0,10,0,10,29-Jul,28-Aug,11.87730721,16-Sep,1-Oct,0,10,0,10,16-Sep,1-Oct,12.50259077
TRRI,Trinity Resources Inc,0.060400002,FALSE,2009,,23-Jun,6-Sep,4,4,7,7,23-Jun,6-Sep,5.66242027,7-Jul,5-Sep,5,6,5,6,7-Jul,5-Sep,11.66272384,18-Jul,1-Sep,3,8,3,8,18-Jul,1-Sep,9.305145749,19-Aug,18-Sep,3,8,3,8,19-Aug,18-Sep,2.130580801,22-Aug,6-Sep,3,7,3,7,22-Aug,6-Sep,13.25012072
TTYP,Trinity Petroleum Trust,67,FALSE,2009,,15-Apr,29-Jun,8,8,3,3,5-Apr,19-Jun,7.854066209,30-Apr,29-Jun,8,3,8,3,10-Mar,9-May,6.42899337,15-May,29-Jun,6,5,6,5,21-Mar,5-May,4.262659852,30-May,29-Jun,5,6,5,6,31-Mar,30-Apr,5.370964643,14-Jun,29-Jun,4,7,4,7,18-Jun,3-Jul,2.563438162
TRN,Trinity Industries Inc,22.54999924,FALSE,2009,,9-Jul,22-Sep,7,7,4,4,8-Jul,21-Sep,8.469778792,29-Oct,28-Dec,6,5,6,5,29-Oct,28-Dec,8.849969312,29-Oct,13-Dec,8,3,7,4,29-Oct,13-Dec,6.64630052,31-Oct,30-Nov,6,5,6,5,31-Oct,30-Nov,8.048197447,3-Feb,18-Feb,7,4,7,4,3-Feb,18-Feb,4.826105842
TCPP,Trinity Capital Partners Inc,0.219999999,FALSE,2009,,12-Aug,26-Oct,3,1,6,8,5-Nov,19-Jan,12.87359169,2-Dec,31-Jan,2,7,2,7,24-Oct,23-Dec,10.2220768,24-Mar,8-May,2,7,2,7,28-Oct,12-Dec,11.75560557,12-Apr,12-May,1,8,2,7,5-Nov,5-Dec,12.9667955,11-Oct,26-Oct,1,8,1,8,17-Nov,2-Dec,10.31528061
TRIB,Trinity Biotech PLC,2.710000038,FALSE,2009,,14-May,28-Jul,9,9,2,2,8-May,22-Jul,11.52436538,26-May,25-Jul,6,5,6,5,7-May,6-Jul,5.234434483,11-Jun,26-Jul,7,4,7,4,11-Jun,26-Jul,10.04499119,14-Feb,15-Mar,6,5,6,5,14-Feb,15-Mar,8.366691449,10-Jul,25-Jul,7,4,7,4,10-Jul,25-Jul,5.908480224
TYBT,Trinity Bank NA,64,FALSE,2009,,15-Jun,29-Aug,4,4,7,7,15-Jun,29-Aug,6.583858458,28-Mar,27-May,5,6,5,6,21-Jun,20-Aug,6.667185511,19-Mar,3-May,5,6,5,6,15-Jun,30-Jul,4.132567402,30-Mar,29-Apr,2,9,2,9,6-Jul,5-Aug,4.293428456,7-Oct,22-Oct,0,11,0,11,25-Jan,9-Feb,1.51338366
TRMB,Trimble Inc,57.74000168,FALSE,2009,,29-Oct,12-Jan,8,8,3,3,29-Oct,12-Jan,8.643087251,11-Oct,10-Dec,8,3,8,3,11-Oct,10-Dec,8.656950066,22-Oct,6-Dec,7,4,7,4,22-Oct,6-Dec,6.413809368,29-Oct,28-Nov,6,5,6,5,29-Oct,28-Nov,5.627815821,2-Feb,17-Feb,8,3,8,3,2-Feb,17-Feb,4.763301305
TRS,TriMas Corp,27.5,FALSE,2009,,4-Sep,18-Nov,4,4,7,7,4-Sep,18-Nov,7.497385485,22-May,21-Jul,4,7,4,7,22-May,21-Jul,8.781813562,31-May,15-Jul,4,7,4,7,31-May,15-Jul,8.684460613,12-Oct,11-Nov,4,7,4,7,12-Oct,11-Nov,6.718295049,21-Jun,6-Jul,5,6,5,6,21-Jun,6-Jul,4.054600296
TCFF,Trillion Energy International Inc,0.068000004,FALSE,2010,,21-Sep,5-Dec,6,6,4,4,21-Sep,5-Dec,7.905399419,25-Apr,24-Jun,6,4,6,4,25-Apr,24-Jun,21.68925551,30-Sep,14-Nov,6,4,6,4,30-Sep,14-Nov,22.37934004,13-Oct,12-Nov,5,5,5,5,13-Oct,12-Nov,19.8730425,14-Oct,29-Oct,5,5,5,5,14-Oct,29-Oct,16.93795373
TCBK,TriCo Bancshares,33.52000046,FALSE,2009,,24-Oct,7-Jan,6,6,5,5,25-Sep,9-Dec,10.45984211,2-Oct,1-Dec,6,5,6,5,2-Oct,1-Dec,10.0006093,19-Oct,3-Dec,4,7,4,7,19-Oct,3-Dec,7.292447974,22-May,21-Jun,5,6,5,6,1-Nov,1-Dec,5.532832386,17-Oct,1-Nov,5,6,5,6,17-Oct,1-Nov,3.008739143
TOLWF,Trican Well Service Ltd,1.049999952,FALSE,2009,,11-Dec,24-Feb,5,5,6,6,11-Dec,24-Feb,13.00691111,14-Mar,13-May,5,6,5,6,14-Mar,13-May,8.893140845,13-Dec,27-Jan,7,4,7,4,29-Mar,13-May,13.28495959,17-May,16-Jun,4,7,4,7,17-May,16-Jun,11.75248832,29-Mar,13-Apr,3,8,3,8,29-Mar,13-Apr,5.732667654
TGIC,Triad Guaranty Inc,0.039999999,FALSE,2009,,24-Jul,7-Oct,6,6,5,5,24-Jul,7-Oct,6.571357959,16-Feb,16-Apr,4,7,4,7,16-Feb,16-Apr,12.15503406,28-Feb,13-Apr,3,8,3,8,28-Feb,13-Apr,11.01221015,18-Mar,17-Apr,4,7,4,7,18-Mar,17-Apr,18.40067455,21-Mar,5-Apr,4,7,4,7,21-Mar,5-Apr,11.51624307
TY,Tri-Continental Corp,28.52000046,FALSE,2009,,7-May,21-Jul,8,8,3,3,23-Mar,6-Jun,4.417569116,18-Mar,17-May,7,4,7,4,18-Mar,17-May,3.78011708,22-Mar,6-May,7,4,7,4,22-Mar,6-May,4.43271575,27-Jun,27-Jul,7,4,7,4,27-Jun,27-Jul,3.309823513,7-Jul,22-Jul,8,3,8,3,7-Jul,22-Jul,1.92455764
TRCY,Tri City Bankshares Corp,16.29999924,FALSE,2009,,14-Sep,28-Nov,6,5,5,6,14-Aug,28-Oct,3.994476527,27-Sep,26-Nov,5,6,4,7,22-Dec,20-Feb,1.905662432,14-Oct,28-Nov,8,3,8,3,14-Oct,28-Nov,2.686736363,19-Jan,18-Feb,7,4,5,6,22-Mar,21-Apr,1.771712518,14-Oct,29-Oct,6,5,6,5,4-Apr,19-Apr,1.877175797
TREX,Trex Co Inc,75.33999634,FALSE,2009,,30-Oct,13-Jan,8,8,3,3,30-Oct,13-Jan,12.53146538,13-Nov,12-Jan,8,3,8,3,13-Nov,12-Jan,5.995454464,30-Oct,14-Dec,8,3,8,3,30-Oct,14-Dec,8.335954146,30-Oct,29-Nov,7,4,7,4,30-Oct,29-Nov,9.659813685,30-Oct,14-Nov,8,3,8,3,30-Oct,14-Nov,6.166580098
TREVF,Trevali Mining Corp,0.159999996,FALSE,2009,,8-Dec,21-Feb,5,5,6,6,8-Dec,21-Feb,11.80832954,19-Nov,18-Jan,5,6,5,6,19-Nov,18-Jan,8.010860363,18-Jan,3-Mar,5,6,5,6,18-Jan,3-Mar,1.042714944,21-Jan,20-Feb,6,5,6,5,21-Jan,20-Feb,6.956819137,22-Dec,6-Jan,7,4,7,4,22-Dec,6-Jan,4.182820826
TRSFF,Tres-Or Resources Ltd,0.102530003,FALSE,2010,,4-Jun,18-Aug,4,4,3,3,4-Jun,18-Aug,12.64580703,4-Jun,3-Aug,3,4,3,4,4-Jun,3-Aug,14.90315669,4-Jun,19-Jul,2,5,2,5,4-Jun,19-Jul,16.78669945,4-Sep,4-Oct,3,4,3,4,4-Sep,4-Oct,17.83991155,4-Jun,19-Jun,2,5,2,5,4-Jun,19-Jun,11.21376696
TMICY,Trend Micro Inc,51.43999863,FALSE,2009,,3-Jun,17-Aug,4,4,7,7,3-Jun,17-Aug,3.64030713,29-May,28-Jul,4,7,4,7,31-May,30-Jul,4.119072347,18-Mar,2-May,4,7,4,7,18-Mar,2-May,3.619753608,6-Apr,6-May,6,5,6,5,6-Apr,6-May,3.362078187,19-Nov,4-Dec,5,6,5,6,19-Nov,4-Dec,2.420503578
TRDX,Trend Exploration Inc,0.540000021,FALSE,2010,,19-Jan,3-Apr,4,4,6,6,19-Jan,3-Apr,17.5528448,7-Sep,6-Nov,5,5,5,5,7-Sep,6-Nov,27.19336144,19-Feb,4-Apr,4,6,4,6,19-Feb,4-Apr,22.02953252,15-Aug,14-Sep,3,7,3,7,15-Aug,14-Sep,18.30389918,14-May,29-May,3,7,3,7,14-May,29-May,13.61432567
THS,Treehouse Foods Inc,39.13999939,FALSE,2009,,16-Feb,1-May,6,6,5,5,16-Feb,1-May,6.281562197,16-Feb,16-Apr,7,4,7,4,16-Feb,16-Apr,4.58030719,15-Feb,31-Mar,6,5,6,5,15-Feb,31-Mar,3.654860732,23-May,22-Jun,5,6,5,6,23-May,22-Jun,3.995142655,5-Jun,20-Jun,4,7,4,7,5-Jun,20-Jun,2.515655078
TCOR,TreeCon Resources Inc,0.460000008,FALSE,2009,,20-Jul,3-Oct,6,6,5,5,20-Jul,3-Oct,14.44203083,1-May,30-Jun,5,6,5,6,1-May,30-Jun,12.47825627,23-May,7-Jul,5,6,5,6,23-May,7-Jul,10.64216794,12-Aug,11-Sep,5,6,5,6,12-Aug,11-Sep,12.42204592,24-Jan,8-Feb,6,5,6,5,24-Jan,8-Feb,10.37770793
TWIRF,Tree Island Steel Ltd,1.700000048,FALSE,2010,,4-Nov,18-Jan,4,4,6,6,13-Jul,26-Sep,2.048626011,4-Nov,3-Jan,4,6,4,6,4-Nov,3-Jan,7.275855109,23-Mar,7-May,4,6,4,6,3-Mar,17-Apr,3.103567101,21-Mar,20-Apr,4,6,4,6,12-Feb,13-Mar,4.898457327,20-Dec,4-Jan,4,6,4,6,12-Aug,27-Aug,7.303002945
TG,Tredegar Corp,15.89999962,FALSE,2009,,19-May,2-Aug,5,5,6,6,19-May,2-Aug,6.127754115,19-May,18-Jul,4,7,4,7,19-May,18-Jul,7.363227184,22-May,6-Jul,3,8,3,8,22-May,6-Jul,5.157568226,22-May,21-Jun,4,7,4,7,18-May,17-Jun,2.829157792,22-May,6-Jun,4,7,4,7,22-May,6-Jun,4.187704164
TREC,Trecora Resources,6.699999809,FALSE,2009,,11-May,25-Jul,3,3,8,8,11-May,25-Jul,8.694985341,22-May,21-Jul,3,8,3,8,22-May,21-Jul,9.409797151,3-Jun,18-Jul,4,7,4,7,3-Jun,18-Jul,7.457456976,18-Jun,18-Jul,3,8,3,8,18-Jun,18-Jul,6.403008355,23-Mar,7-Apr,7,4,7,4,23-Mar,7-Apr,4.652916981
TSRMF,Treasury Metals Inc,1.049999952,FALSE,2009,,31-Oct,14-Jan,6,6,5,5,31-Oct,14-Jan,8.546972825,12-Nov,11-Jan,6,5,6,5,12-Nov,11-Jan,11.87474728,9-May,23-Jun,7,4,7,4,9-May,23-Jun,9.105280697,8-Dec,7-Jan,2,9,2,9,8-Dec,7-Jan,13.90004457,23-Dec,7-Jan,4,7,4,7,23-Dec,7-Jan,8.875853965
TVPKF,Travis Perkins PLC,17.25,FALSE,2009,,26-Sep,10-Dec,6,6,5,5,8-Oct,22-Dec,3.548353259,21-Mar,20-May,6,5,6,5,20-Jan,20-Mar,1.871054624,1-Apr,16-May,5,6,5,6,4-Feb,20-Mar,-2.397753546,27-Sep,27-Oct,3,8,3,8,22-Mar,21-Apr,7.414623006,27-Sep,12-Oct,1,10,1,10,23-Mar,7-Apr,5.267204273
TZOO,Travelzoo,10.06000042,FALSE,2009,,16-Mar,30-May,6,6,5,5,16-Mar,30-May,20.83563312,19-Mar,18-May,4,7,4,7,19-Mar,18-May,19.0739915,16-Mar,30-Apr,5,6,5,6,16-Mar,30-Apr,18.61252668,28-Mar,27-Apr,6,5,6,5,28-Mar,27-Apr,11.5238221,20-Apr,5-May,8,3,8,3,20-Apr,5-May,10.99933964
TSYHF,TravelSky Technology Ltd,2.430000067,FALSE,2009,,26-Oct,9-Jan,6,6,5,5,29-Oct,12-Jan,10.10125469,28-Oct,27-Dec,4,7,4,7,28-Oct,27-Dec,8.816779918,22-Oct,6-Dec,6,5,6,5,28-Oct,12-Dec,8.02205922,11-Jun,11-Jul,7,4,7,4,16-Dec,15-Jan,3.809961924,2-Sep,17-Sep,5,6,5,6,2-Sep,17-Sep,4.491738163
TA,TravelCenters Of America Inc,31.81999969,FALSE,2009,,14-Nov,28-Jan,6,6,5,5,14-Nov,28-Jan,9.692058355,30-Nov,29-Jan,6,5,6,5,30-Nov,29-Jan,11.00697321,19-Mar,3-May,6,5,6,5,19-Mar,3-May,9.754511682,20-Aug,19-Sep,8,3,8,3,20-Aug,19-Sep,11.68025388,31-Aug,15-Sep,7,4,7,4,31-Aug,15-Sep,8.229628418
TRAUF,Transurban Group,10.90999985,FALSE,2009,,28-Oct,11-Jan,7,7,4,4,19-Oct,2-Jan,6.520308406,4-Nov,3-Jan,6,5,6,5,20-Mar,19-May,7.178388906,20-Mar,4-May,4,7,4,7,20-Mar,4-May,8.116363792,4-Apr,4-May,6,5,6,5,4-Apr,4-May,4.875321759,22-Apr,7-May,2,9,2,9,22-Apr,7-May,2.53950865
TRTI,Transtech Industries Inc,0.061999999,FALSE,2009,,25-Jan,9-Apr,5,5,6,6,25-Jan,9-Apr,14.49499645,10-May,9-Jul,4,7,4,7,10-May,9-Jul,13.09855318,22-Feb,7-Apr,7,4,7,4,22-Feb,7-Apr,13.28465057,7-Aug,6-Sep,5,6,5,6,7-Aug,6-Sep,15.22518578,17-Aug,1-Sep,4,7,4,7,17-Aug,1-Sep,12.92833411
TGS,Transportadora de Gas del Sur SA,5.239999771,FALSE,2009,,4-Oct,18-Dec,2,2,9,9,4-Oct,18-Dec,8.852491924,28-Oct,27-Dec,4,7,4,7,28-Oct,27-Dec,6.613457644,27-Sep,11-Nov,5,6,5,6,27-Sep,11-Nov,7.520783785,4-Oct,3-Nov,6,5,6,5,4-Oct,3-Nov,4.962629452,29-Mar,13-Apr,3,8,3,8,26-May,10-Jun,3.630876421
RIG,Transocean Ltd,1.330000043,FALSE,2009,,10-Aug,24-Oct,5,5,6,6,10-Aug,24-Oct,-11.4376018,25-Aug,24-Oct,4,7,4,7,25-Aug,24-Oct,1.654234648,1-Oct,15-Nov,6,5,6,5,1-Oct,15-Nov,5.841810631,20-Dec,19-Jan,6,5,6,5,20-Dec,19-Jan,4.648838258,27-Oct,11-Nov,7,4,7,4,27-Oct,11-Nov,5.417437443
TGA,TransGlobe Energy Corp,0.460000008,FALSE,2009,,21-Feb,6-May,3,3,8,8,21-Feb,6-May,5.343869509,2-Mar,1-May,3,8,3,8,2-Mar,1-May,5.421404713,7-Aug,21-Sep,3,8,3,8,21-Feb,6-Apr,9.643206674,20-Aug,19-Sep,3,8,3,8,20-Aug,19-Sep,9.068071312,16-Apr,1-May,4,7,4,7,16-Apr,1-May,7.514551684
TMSH,TransGlobal Assets Inc,0.00785,FALSE,2009,,21-Mar,4-Jun,5,5,6,6,21-Mar,4-Jun,13.9051484,8-Apr,7-Jun,4,7,4,7,8-Apr,7-Jun,21.94959291,20-Apr,4-Jun,5,6,5,6,20-Apr,4-Jun,25.18562556,20-Jul,19-Aug,3,8,3,8,20-Jul,19-Aug,22.44974641,22-Jul,6-Aug,1,10,1,10,22-Jul,6-Aug,-12.48316012
TRXC,TransEnterix Inc,0.430000007,FALSE,2009,,9-Jul,22-Sep,6,6,5,5,9-Jul,22-Sep,10.21049141,9-Jul,7-Sep,5,6,5,6,9-Jul,7-Sep,11.8012352,2-Jul,16-Aug,5,6,5,6,2-Jul,16-Aug,10.08173176,6-Jul,5-Aug,6,5,6,5,6-Jul,5-Aug,10.64115908,9-Jul,24-Jul,5,6,5,6,9-Jul,24-Jul,11.40233688
TDG,TransDigm Group Inc,590.6500244,FALSE,2009,,27-Jun,10-Sep,8,8,3,3,28-Oct,11-Jan,8.772493297,11-Oct,10-Dec,10,1,10,1,24-Mar,23-May,6.642142406,19-Oct,3-Dec,10,1,10,1,24-Oct,8-Dec,6.050633008,24-May,23-Jun,9,2,9,2,16-Apr,16-May,4.291923826,28-Oct,12-Nov,10,1,10,1,28-Oct,12-Nov,4.520631491
TCI,Transcontinental Realty Investors Inc,28.23999977,FALSE,2009,,4-Jun,18-Aug,9,9,2,2,4-Jun,18-Aug,9.383029767,15-Feb,15-Apr,8,3,8,3,15-Feb,15-Apr,-1.575127837,23-Jan,8-Mar,6,5,6,5,23-Jan,8-Mar,6.280853932,4-Jun,4-Jul,5,6,5,6,4-Jun,4-Jul,8.275085473,5-Sep,20-Sep,5,6,5,6,5-Sep,20-Sep,4.661502848
TCLAF,Transcontinental Inc,13.72000027,FALSE,2010,,9-Dec,22-Feb,5,4,5,6,19-Mar,2-Jun,-0.314767506,23-Dec,21-Feb,6,4,5,5,23-Mar,22-May,1.875378952,21-Dec,4-Feb,7,3,6,4,10-Oct,24-Nov,3.740624223,19-Mar,18-Apr,8,2,5,5,10-Oct,9-Nov,3.396548156,20-Mar,4-Apr,7,3,4,6,20-Mar,4-Apr,3.717723746
TRNS,Transcat Inc,30.70000076,FALSE,2009,,15-Feb,30-Apr,7,7,4,4,15-Feb,30-Apr,6.968373403,11-Feb,11-Apr,6,5,6,5,11-Feb,11-Apr,3.43987523,19-Mar,3-May,6,5,6,5,19-Mar,3-May,5.837092501,3-Jul,2-Aug,7,4,7,4,3-Jul,2-Aug,7.337252388,21-May,5-Jun,3,8,3,8,21-May,5-Jun,5.620508815
TAT,TransAtlantic Petroleum Ltd,0.25,FALSE,2009,,21-Jan,5-Apr,3,3,8,8,21-Jan,5-Apr,-1.835726963,24-Jan,24-Mar,4,7,4,7,24-Jan,24-Mar,-2.853262822,23-Nov,7-Jan,4,7,4,7,23-Nov,7-Jan,6.695005904,19-Jan,18-Feb,3,8,3,8,19-Jan,18-Feb,5.980033205,2-Feb,17-Feb,4,7,4,7,2-Feb,17-Feb,6.035240908
TAC,TransAlta Corp,6.510000229,FALSE,2009,,10-Dec,23-Feb,4,3,7,8,10-Dec,23-Feb,5.473915875,23-Dec,21-Feb,5,6,5,6,23-Dec,21-Feb,6.090472092,15-Dec,29-Jan,6,5,6,5,11-Dec,25-Jan,2.733839336,1-Nov,1-Dec,6,5,6,5,24-Sep,24-Oct,1.972464727,22-Dec,6-Jan,7,4,7,4,22-Dec,6-Jan,1.729346505
TAKD,TransAKT Ltd,0.0112,FALSE,2009,,6-Feb,21-Apr,7,7,4,4,6-Feb,21-Apr,19.37291688,5-Feb,5-Apr,6,5,6,5,5-Feb,5-Apr,22.18225048,20-Feb,5-Apr,6,5,6,5,20-Feb,5-Apr,22.09769801,13-Aug,12-Sep,7,4,7,4,13-Aug,12-Sep,15.75302876,18-Mar,2-Apr,7,4,7,4,18-Mar,2-Apr,13.6546893
TACT,Transact Technologies Inc,9.050000191,FALSE,2009,,24-Aug,7-Nov,5,5,6,6,25-Aug,8-Nov,8.720031314,15-May,14-Jul,7,4,7,4,15-May,14-Jul,6.586009894,24-May,8-Jul,7,4,7,4,24-May,8-Jul,7.308540375,15-Dec,14-Jan,8,3,8,3,15-Dec,14-Jan,6.206867653,28-Dec,12-Jan,9,2,9,2,28-Dec,12-Jan,4.601096257
TEGY,Transact Energy Corp,0.015,FALSE,2010,,8-Sep,22-Nov,5,5,5,5,8-Sep,22-Nov,16.67479825,24-May,23-Jul,4,6,4,6,24-May,23-Jul,21.59268054,8-Sep,23-Oct,4,6,4,6,8-Sep,23-Oct,19.43680101,8-Sep,8-Oct,4,6,4,6,8-Sep,8-Oct,19.17528829,10-Oct,25-Oct,4,6,4,6,10-Oct,25-Oct,8.908297615
TNLX,Trans-Lux Corp,0.170000002,FALSE,2009,,16-Aug,30-Oct,5,5,6,6,16-Aug,30-Oct,4.790802769,16-Aug,15-Oct,5,6,5,6,16-Aug,15-Oct,9.742134365,29-Dec,12-Feb,7,4,7,4,29-Dec,12-Feb,11.30546571,17-Sep,17-Oct,7,4,7,4,17-Sep,17-Oct,12.46392883,5-Jan,20-Jan,8,3,8,3,5-Jan,20-Jan,9.823728392
TWOC,Trans World Corp,4.25,FALSE,2009,,17-Jan,2-Apr,6,6,4,4,17-Jan,2-Apr,6.03389488,1-Feb,2-Apr,3,7,3,7,1-Feb,2-Apr,5.489360077,10-Feb,27-Mar,4,6,4,6,10-Feb,27-Mar,4.805840641,18-Feb,20-Mar,3,7,3,7,18-Feb,20-Mar,3.230373855,1-Mar,16-Mar,3,7,3,7,1-Mar,16-Mar,5.529630949
TENG,Trans Energy Inc,5.010000229,FALSE,2009,,14-Oct,28-Dec,3,3,7,7,14-Oct,28-Dec,14.6927451,8-Oct,7-Dec,3,7,3,7,8-Oct,7-Dec,16.3443819,21-Nov,5-Jan,2,8,2,8,21-Nov,5-Jan,14.01641161,14-Oct,13-Nov,3,7,3,7,14-Oct,13-Nov,14.83709862,15-Oct,30-Oct,4,6,4,6,15-Oct,30-Oct,13.14579481
TT,Trane Technologies PLC,146.7899933,FALSE,2009,,26-Aug,9-Nov,8,7,3,4,26-Aug,9-Nov,7.084636503,22-Mar,21-May,8,3,8,3,22-Mar,21-May,7.571308624,19-Apr,3-Jun,7,4,7,4,19-Apr,3-Jun,6.158938211,30-Mar,29-Apr,6,5,6,5,30-Mar,29-Apr,5.762490902,26-Oct,10-Nov,8,3,8,3,26-Oct,10-Nov,4.228920557
TBLZ,Trailblazer Resources Inc,0.050000001,FALSE,2009,,4-Nov,18-Jan,6,6,5,5,4-Nov,18-Jan,20.84481327,7-Oct,6-Dec,6,5,6,5,7-Oct,6-Dec,6.565306972,3-Nov,18-Dec,6,5,6,5,3-Nov,18-Dec,26.91076028,16-Mar,15-Apr,8,3,8,3,16-Mar,15-Apr,9.588070096,23-Mar,7-Apr,7,4,7,4,23-Mar,7-Apr,24.17953124
TSCO,Tractor Supply Co,131.25,FALSE,2009,,16-Feb,1-May,7,7,4,4,16-Feb,1-May,7.219859707,25-Mar,24-May,7,4,6,5,25-Mar,24-May,7.587574514,16-Mar,30-Apr,6,5,6,5,16-Mar,30-Apr,8.375571948,31-Mar,30-Apr,7,4,7,4,31-Mar,30-Apr,6.782678796,5-Feb,20-Feb,6,5,6,5,5-Feb,20-Feb,3.789627101
TRCK,Track Group Inc,0.221100003,FALSE,2009,,18-Nov,1-Feb,5,5,6,6,18-Nov,1-Feb,4.033693391,14-Jul,12-Sep,7,4,7,4,14-Jul,12-Sep,-0.351268145,21-Dec,4-Feb,6,5,6,5,21-Dec,4-Feb,3.141801004,30-Apr,30-May,6,5,6,5,30-Apr,30-May,4.910756818,15-May,30-May,5,6,5,6,15-May,30-May,1.101287946
TRAC,Track Data Corp,22,FALSE,2009,,25-Nov,8-Feb,6,6,5,5,25-Nov,8-Feb,6.935844701,1-Dec,30-Jan,5,6,5,6,1-Dec,30-Jan,8.441028482,16-Dec,30-Jan,4,7,4,7,16-Dec,30-Jan,9.426369644,2-Jan,1-Feb,6,5,6,5,2-Jan,1-Feb,7.376740646,15-Jan,30-Jan,4,7,4,7,15-Jan,30-Jan,8.242238569
TPTW,TPT Global Tech Inc,0.027349999,FALSE,2009,,19-May,2-Aug,2,2,8,8,19-May,2-Aug,25.47261875,15-May,14-Jul,1,9,1,9,15-May,14-Jul,27.8437025,30-May,14-Jul,2,8,2,8,30-May,14-Jul,27.61883767,27-May,26-Jun,0,9,0,9,27-May,26-Jun,27.91050789,9-Jun,24-Jun,0,9,0,9,9-Jun,24-Jun,18.02662833
TOYOF,Toyota Motor Corp,69.86000061,FALSE,2009,,23-Sep,7-Dec,2,6,9,5,24-Sep,8-Dec,2.623861729,10-Oct,9-Dec,2,9,6,5,5-Oct,4-Dec,4.862455199,3-Nov,18-Dec,2,9,6,5,23-Oct,7-Dec,4.243338854,10-Sep,10-Oct,4,7,8,3,15-Nov,15-Dec,3.470795854,24-Sep,9-Oct,3,8,8,3,16-Apr,1-May,2.262549955
TM,Toyota Motor Corp,140.9199982,FALSE,2009,,30-Oct,13-Jan,6,6,5,5,31-Oct,14-Jan,5.680593454,7-Oct,6-Dec,6,5,6,5,12-Oct,11-Dec,4.788070993,19-Oct,3-Dec,7,4,7,4,19-Oct,3-Dec,4.221001672,27-Jun,27-Jul,8,3,8,3,27-Jun,27-Jul,3.276123942,18-Mar,2-Apr,9,2,9,2,5-Sep,20-Sep,1.890344132
TYIDY,Toyota Industries Corp,68.62999725,FALSE,2010,,8-Sep,22-Nov,6,6,4,4,11-Oct,25-Dec,5.970750614,13-Oct,12-Dec,7,3,7,3,13-Oct,12-Dec,4.603015693,28-Oct,12-Dec,7,3,7,3,28-Oct,12-Dec,3.301357892,1-Sep,1-Oct,7,3,7,3,27-Aug,26-Sep,4.744414427,1-Sep,16-Sep,6,4,6,4,1-Sep,16-Sep,3.623871266
TYIDF,Toyota Industries Corp,70.20999908,FALSE,2009,,13-Jul,26-Sep,5,6,6,5,24-Oct,7-Jan,5.488622139,10-Aug,9-Oct,3,8,6,5,8-Nov,7-Jan,5.028824098,31-Mar,15-May,3,8,4,7,21-Aug,5-Oct,4.70216401,17-Aug,16-Sep,3,8,8,3,26-Aug,25-Sep,5.262864505,29-Apr,14-May,4,7,7,4,9-Sep,24-Sep,4.0764426
TGOSY,Toyoda Gosei Co Ltd,46.88999939,FALSE,2010,,29-Aug,12-Nov,4,4,6,6,24-May,7-Aug,2.505018078,13-Sep,12-Nov,2,8,2,8,1-Jun,31-Jul,2.377449913,25-Aug,9-Oct,2,8,2,8,25-Aug,9-Oct,3.24190325,9-Sep,9-Oct,2,8,2,8,9-Sep,9-Oct,3.682355101,24-Sep,9-Oct,4,6,4,6,24-Sep,9-Oct,2.912655437
TSUKY,Toyo Suisan Kaisha Ltd,49.5,FALSE,2010,,29-Jul,12-Oct,7,7,3,3,9-Feb,24-Apr,5.519520093,23-May,22-Jul,7,3,7,3,23-May,22-Jul,6.342575974,17-Mar,1-May,6,4,6,4,5-Jun,20-Jul,5.554741229,13-Mar,12-Apr,4,6,4,6,20-Jun,20-Jul,6.432541693,24-Mar,8-Apr,6,4,6,4,17-Oct,1-Nov,6.311010405
TGASF,Towngas China Co Ltd,0.460000008,FALSE,2010,,18-May,1-Aug,5,5,5,5,24-Jan,8-Apr,3.833205017,17-May,16-Jul,6,4,6,4,23-Jan,23-Mar,7.969508627,10-May,24-Jun,3,7,3,7,26-Jan,11-Mar,7.469500357,22-May,21-Jun,1,9,1,9,23-Sep,23-Oct,4.599543419,7-Oct,22-Oct,4,6,4,6,7-Oct,22-Oct,4.614784218
