,symbol,company,price,ignore,start_yr,ignore_error,adj_up_start_schedule_r_75,adj_up_end_schedule_r_75,adj_ups_r_75,adj_downs_r_75,close_ups_r_75,close_downs_r_75,close_up_start_schedule_r_75,close_up_end_schedule_r_75,close_up_percent_avg_r_75,adj_up_start_schedule_r_60,adj_up_end_schedule_r_60,adj_ups_r_60,adj_downs_r_60,close_ups_r_60,close_downs_r_60,close_up_start_schedule_r_60,close_up_end_schedule_r_60,close_up_percent_avg_r_60,adj_up_start_schedule_r_45,adj_up_end_schedule_r_45,adj_ups_r_45,adj_downs_r_45,close_ups_r_45,close_downs_r_45,close_up_start_schedule_r_45,close_up_end_schedule_r_45,close_up_percent_avg_r_45,adj_up_start_schedule_r_30,adj_up_end_schedule_r_30,adj_ups_r_30,adj_downs_r_30,close_ups_r_30,close_downs_r_30,close_up_start_schedule_r_30,close_up_end_schedule_r_30,close_up_percent_avg_r_30,adj_up_start_schedule_r_15,adj_up_end_schedule_r_15,adj_ups_r_15,adj_downs_r_15,close_ups_r_15,close_downs_r_15,close_up_start_schedule_r_15,close_up_end_schedule_r_15,close_up_percent_avg_r_15
58,SRRE,Sunrise Real Estate Group Inc,0.300000012,FALSE,2009,,6-Oct,20-Dec,4,4,7,7,6-Oct,20-Dec,25.62915293,30-Jan,30-Mar,4,7,4,7,30-Jan,30-Mar,21.34654051,27-Jan,12-Mar,3,8,3,8,27-Jan,12-Mar,18.6535185,27-Feb,28-Mar,1,10,1,10,27-Feb,28-Mar,14.17349987,27-Feb,13-Mar,1,10,1,10,27-Feb,13-Mar,18.71568682
59,SPWR,SunPower Corp,20.69000053,FALSE,2009,,31-Mar,14-Jun,7,7,4,4,31-Mar,14-Jun,4.788126168,19-Nov,18-Jan,8,3,8,3,19-Nov,18-Jan,7.87948129,20-Jan,5-Mar,8,3,8,3,20-Jan,5-Mar,7.691733993,27-Jan,26-Feb,7,4,7,4,27-Jan,26-Feb,11.42498677,11-Feb,26-Feb,9,2,9,2,11-Feb,26-Feb,8.329065721
60,STKL,SunOpta Inc,9.350000381,FALSE,2009,,28-Mar,11-Jun,4,4,7,7,28-Mar,11-Jun,15.62219583,5-Apr,4-Jun,3,8,3,8,5-Apr,4-Jun,12.90298521,27-Apr,11-Jun,5,6,5,6,27-Apr,11-Jun,11.93403228,9-May,8-Jun,5,6,5,6,9-May,8-Jun,9.888725749,7-May,22-May,7,4,7,4,7-May,22-May,5.248021701
61,SSY,SunLink Health Systems Inc,1.24000001,FALSE,2009,,28-Feb,13-May,5,5,6,6,28-Feb,13-May,16.62344463,11-Mar,10-May,5,6,5,6,11-Mar,10-May,8.783669236,10-Feb,26-Mar,4,7,4,7,10-Feb,26-Mar,12.88967981,23-Feb,24-Mar,6,5,6,5,23-Feb,24-Mar,8.651579586,7-Mar,22-Mar,8,3,8,3,7-Mar,22-Mar,2.80117529
62,HYSR,SunHydrogen Inc,0.0252,FALSE,2010,,31-Dec,16-Mar,6,6,4,4,31-Dec,16-Mar,11.51035098,8-Jan,8-Mar,4,6,4,6,8-Jan,8-Mar,11.33886109,4-Feb,20-Mar,4,6,4,6,4-Feb,20-Mar,8.637500104,17-Feb,18-Mar,4,6,4,6,17-Feb,18-Mar,16.45224658,16-Feb,2-Mar,4,6,4,6,16-Feb,2-Mar,7.563359728
63,SNSS,Sunesis Pharmaceuticals Inc,1.269999981,FALSE,2009,,8-Nov,22-Jan,6,6,5,5,8-Nov,22-Jan,14.92374394,2-Dec,31-Jan,7,4,7,4,2-Dec,31-Jan,14.51591405,9-Dec,23-Jan,6,5,6,5,9-Dec,23-Jan,10.99901384,16-Dec,15-Jan,7,4,7,4,16-Dec,15-Jan,12.47997964,17-Aug,1-Sep,7,4,7,4,17-Aug,1-Sep,6.599202257
64,SBKK,Suncrest Bank,9.130000114,FALSE,2010,,18-Sep,2-Dec,6,6,4,4,18-Sep,2-Dec,5.315625625,18-Sep,17-Nov,8,2,8,2,18-Sep,17-Nov,6.023866044,17-Feb,2-Apr,6,4,6,4,17-Feb,2-Apr,2.511443139,25-Feb,26-Mar,7,3,7,3,25-Feb,26-Mar,3.805524768,23-Feb,9-Mar,6,4,6,4,23-Feb,9-Mar,3.675370132
65,SUNTF,SunCorp Technologies Ltd,0.01,FALSE,2010,,14-Feb,29-Apr,5,5,4,4,14-Feb,29-Apr,24.41768599,1-Mar,30-Apr,4,5,4,5,1-Mar,30-Apr,20.09100386,16-Mar,30-Apr,2,7,2,7,16-Mar,30-Apr,17.7494061,31-Mar,30-Apr,2,7,2,7,31-Mar,30-Apr,17.69715909,7-Apr,22-Apr,0,9,0,9,7-Apr,22-Apr,16.96969738
66,SNMCY,Suncorp Group Ltd,7.070000172,FALSE,2010,,28-Jun,11-Sep,6,6,4,4,18-Aug,1-Nov,2.190513612,11-Jul,9-Sep,4,6,3,7,11-Jul,9-Sep,1.388814759,13-Jun,28-Jul,4,6,4,6,13-Jun,28-Jul,4.014553173,7-Jul,6-Aug,5,5,5,5,7-Jul,6-Aug,3.080020608,13-Oct,28-Oct,6,4,6,4,13-Oct,28-Oct,2.146636219
67,SU,Suncor Energy Inc,15.23999977,FALSE,2009,,23-Mar,6-Jun,4,4,7,7,23-Mar,6-Jun,5.450962309,14-Mar,13-May,3,8,3,8,14-Mar,13-May,5.928639449,18-Mar,2-May,3,8,3,8,18-Mar,2-May,8.508905237,28-Mar,27-Apr,5,6,5,6,28-Mar,27-Apr,5.674266355,16-Apr,1-May,6,5,6,5,16-Apr,1-May,4.054687574
68,SMREF,Sun Summit Minerals Corp,0.172499999,FALSE,2010,,26-Nov,9-Feb,5,5,5,5,26-Nov,9-Feb,11.8135448,26-Dec,24-Feb,6,4,6,4,26-Dec,24-Feb,12.82598169,20-Jul,3-Sep,5,5,5,5,20-Jul,3-Sep,13.64702257,21-Dec,20-Jan,4,6,4,6,21-Dec,20-Jan,10.10010856,2-Jan,17-Jan,6,4,6,4,2-Jan,17-Jan,10.06145056
69,SLF,Sun Life Financial Inc,44.81000137,FALSE,2009,,10-Jul,23-Sep,7,7,4,4,26-May,9-Aug,4.434583176,20-May,19-Jul,6,5,6,5,22-Dec,20-Feb,4.175356773,9-May,23-Jun,7,4,7,4,28-Mar,12-May,4.228593741,5-Apr,5-May,8,3,8,3,5-Apr,5-May,2.799062892,5-Sep,20-Sep,8,3,8,3,5-Sep,20-Sep,2.230028606
70,SUHJY,Sun Hung Kai Properties Ltd,13.82800007,FALSE,2009,,24-Aug,7-Nov,5,5,6,6,24-Aug,7-Nov,4.008144641,14-Nov,13-Jan,6,5,6,5,6-Sep,5-Nov,2.611222746,17-Jun,1-Aug,5,6,5,6,17-Jun,1-Aug,5.062431035,18-Mar,17-Apr,7,4,7,4,18-Mar,17-Apr,4.243134054,29-Mar,13-Apr,7,4,7,4,29-Mar,13-Apr,3.420277854
71,SUHJF,Sun Hung Kai Properties Ltd,14.22999954,FALSE,2009,,31-Oct,14-Jan,9,8,2,3,5-Jul,18-Sep,2.684120031,28-Oct,27-Dec,6,5,6,5,2-Jul,31-Aug,2.227344872,3-Nov,18-Dec,6,5,6,5,25-Jul,8-Sep,1.848799876,31-Oct,30-Nov,6,5,6,5,19-Jul,18-Aug,2.268106568,1-Mar,16-Mar,5,6,5,6,20-Jul,4-Aug,2.294506145
72,SUI,Sun Communities Inc,139.9799957,FALSE,2009,,8-Apr,22-Jun,10,10,1,1,8-Apr,22-Jun,6.447315107,20-Apr,19-Jun,10,1,9,2,20-Apr,19-Jun,9.062408047,23-Jun,7-Aug,8,3,8,3,22-Mar,6-May,7.427615435,24-Jun,24-Jul,8,3,8,3,13-Apr,13-May,5.356008179,27-Jun,12-Jul,7,4,5,6,27-Jun,12-Jul,4.098869264
73,WENEF,Summus Solutions NV,0.170000002,FALSE,2009,,13-Sep,27-Nov,3,3,8,8,13-Sep,27-Nov,9.851857609,2-Jan,2-Mar,4,7,4,7,2-Jan,2-Mar,7.351857547,18-Dec,1-Feb,3,8,3,8,18-Dec,1-Feb,-1.042200923,21-Oct,20-Nov,3,8,3,8,21-Oct,20-Nov,3.039688237,29-Dec,13-Jan,2,9,2,9,29-Dec,13-Jan,8.891941366
74,SSBI,Summit State Bank,13.07999992,FALSE,2009,,10-Dec,23-Feb,8,7,3,4,28-Nov,11-Feb,4.876164206,17-Dec,15-Feb,9,2,7,4,17-Dec,15-Feb,6.906262688,18-Apr,2-Jun,8,3,8,3,23-Mar,7-May,8.795615116,20-Apr,20-May,7,4,7,4,15-Jan,14-Feb,5.464924387,20-Apr,5-May,5,6,5,6,20-Apr,5-May,6.784523638
75,SMMF,Summit Financial Group Inc,20.65999985,FALSE,2009,,25-Oct,8-Jan,8,8,3,3,25-Oct,8-Jan,5.598260891,3-Oct,2-Dec,7,4,7,4,3-Oct,2-Dec,6.170188724,24-Oct,8-Dec,6,5,6,5,24-Oct,8-Dec,7.332779427,24-Oct,23-Nov,6,5,6,5,24-Oct,23-Nov,5.314356354,12-Nov,27-Nov,7,4,7,4,12-Nov,27-Nov,5.043095308
76,SBKO,Summit Bank OR,11.35999966,FALSE,2009,,12-Jan,27-Mar,9,9,2,2,12-Jan,27-Mar,3.830565628,26-Jan,26-Mar,9,2,9,2,26-Jan,26-Mar,6.490402786,25-Jan,10-Mar,7,4,7,4,25-Jan,10-Mar,5.379546074,26-Jan,25-Feb,5,6,5,6,26-Jan,25-Feb,7.200961972,10-Feb,25-Feb,4,7,4,7,10-Feb,25-Feb,4.880011272
77,SMAL,"Summit Bancshares, Inc.",26,FALSE,2009,,19-Feb,4-May,7,7,4,4,19-Feb,4-May,-1.452717989,17-Jan,17-Mar,8,3,6,5,19-Jan,19-Mar,4.343108127,23-Jan,8-Mar,8,3,7,4,20-Jun,4-Aug,1.003634837,17-Jan,16-Feb,6,5,6,5,18-Feb,19-Mar,1.155526367,27-Jan,11-Feb,5,6,5,6,23-Apr,8-May,4.114282539
78,SUMR,Summer Infant Inc,16.59000015,FALSE,2009,,14-Jun,28-Aug,4,4,7,7,14-Jun,28-Aug,13.97597224,29-Jun,28-Aug,3,8,3,8,29-Jun,28-Aug,14.47226142,11-Jun,26-Jul,7,4,7,4,11-Jun,26-Jul,10.30857833,1-Jul,31-Jul,6,5,6,5,1-Jul,31-Jul,5.948467556,30-Jun,15-Jul,7,4,7,4,30-Jun,15-Jul,5.837313716
79,CMTDF,Sumitomo Mitsui Trust Holdings Inc,30.78000069,FALSE,2009,,18-Mar,1-Jun,5,6,6,5,13-Sep,27-Nov,4.321236797,18-Mar,17-May,3,8,6,5,2-Jun,1-Aug,3.355698046,12-Mar,26-Apr,4,7,5,6,24-May,8-Jul,2.847716698,18-Mar,17-Apr,2,9,5,6,3-Jun,3-Jul,4.30712273,18-Mar,2-Apr,2,9,4,7,19-Jun,4-Jul,2.376721053
80,SMFNF,Sumitomo Mitsui Financial Group Inc,31.45000076,FALSE,2010,,7-Mar,21-May,3,4,7,6,22-May,5-Aug,2.545491476,22-Mar,21-May,5,5,6,4,8-Oct,7-Dec,1.9403242,9-Oct,23-Nov,6,4,5,5,15-Oct,29-Nov,3.158714046,15-Jun,15-Jul,5,5,6,4,19-Oct,18-Nov,4.020465841,23-Mar,7-Apr,5,5,5,5,10-Sep,25-Sep,2.241755621
81,SMFG,Sumitomo Mitsui Financial Group Inc,6.110000134,FALSE,2009,,21-May,4-Aug,5,5,6,6,21-May,4-Aug,3.790965609,6-Sep,5-Nov,8,3,8,3,3-Jun,2-Aug,3.68140152,16-Mar,30-Apr,7,4,7,4,24-May,8-Jul,2.846454532,2-Apr,2-May,6,5,6,5,13-Dec,12-Jan,2.148424674,15-Apr,30-Apr,7,4,7,4,9-Apr,24-Apr,2.655385932
82,SMTOY,Sumitomo Electric Industries Ltd,12.43999958,FALSE,2009,,15-Mar,29-May,7,7,4,4,22-Nov,5-Feb,1.208669186,25-Mar,24-May,6,5,6,5,19-Apr,18-Jun,4.919037322,19-Apr,3-Jun,5,6,5,6,19-Apr,3-Jun,5.380500685,15-Mar,14-Apr,7,4,7,4,9-May,8-Jun,4.222258499,15-Sep,30-Sep,7,4,7,4,19-Apr,4-May,3.268560197
83,SSUMY,Sumitomo Corp,12.73009968,FALSE,2009,,15-Dec,28-Feb,7,7,4,4,15-Dec,28-Feb,4.823166635,15-Mar,14-May,8,3,8,3,17-Dec,15-Feb,3.563639026,15-Mar,29-Apr,8,3,8,3,12-Aug,26-Sep,3.178317876,28-Aug,27-Sep,7,4,7,4,24-Aug,23-Sep,3.993100283,8-Jul,23-Jul,6,5,6,5,8-Jul,23-Jul,1.446773073
84,SSUMF,Sumitomo Corp,12.68999958,FALSE,2010,,18-Jul,1-Oct,4,8,6,2,29-Dec,14-Mar,1.440372452,20-Aug,19-Oct,5,5,7,3,15-Dec,13-Feb,3.977582259,24-Aug,8-Oct,4,6,6,4,16-Aug,30-Sep,2.716295022,22-Nov,22-Dec,5,5,5,5,5-Apr,5-May,3.392907133,16-Sep,1-Oct,6,4,4,6,7-Sep,22-Sep,2.926215254
85,SOMMY,Sumitomo Chemical Co Ltd,18.11000061,FALSE,2010,,23-Sep,7-Dec,5,5,5,5,6-Oct,20-Dec,5.908577808,11-Oct,10-Dec,6,4,6,4,11-Oct,10-Dec,6.793152206,23-Oct,7-Dec,7,3,7,3,23-Oct,7-Dec,4.982324817,22-Aug,21-Sep,7,3,7,3,22-Aug,21-Sep,5.08615506,3-Sep,18-Sep,5,5,5,5,3-Sep,18-Sep,3.138269816
86,SUOPY,SUMCO Corp,32.02999878,FALSE,2010,,10-Dec,23-Feb,8,8,2,2,10-Dec,23-Feb,8.558851808,26-Dec,24-Feb,7,3,7,3,5-Oct,4-Dec,10.90278021,8-Jan,22-Feb,6,4,6,4,8-Jan,22-Feb,10.4057205,30-Oct,29-Nov,5,5,5,5,30-Oct,29-Nov,4.266553409,6-Feb,21-Feb,2,8,2,8,6-Feb,21-Feb,5.804800756
87,SUMCF,SUMCO Corp,15.28999996,FALSE,2009,,13-May,27-Jul,5,6,6,5,9-Mar,23-May,2.814740166,12-May,11-Jul,4,7,6,5,31-Mar,30-May,1.35295716,12-May,26-Jun,4,7,4,7,3-Apr,18-May,5.601867715,13-May,12-Jun,1,10,4,7,17-Mar,16-Apr,5.713038619,12-May,27-May,1,10,4,7,5-May,20-May,1.968382674
88,SGTB,Suggestion Box Inc,0.0059,FALSE,2009,,12-Apr,26-Jun,6,6,5,5,12-Apr,26-Jun,14.07131455,14-Mar,13-May,5,6,5,6,14-Mar,13-May,13.57599009,28-Mar,12-May,4,7,4,7,28-Mar,12-May,17.66686573,24-Oct,23-Nov,2,9,2,9,24-Oct,23-Nov,3.430731738,5-Nov,20-Nov,3,8,3,8,5-Nov,20-Nov,7.208376696
89,SUGR,Sugar Creek Financial Corp,7.949999809,FALSE,2009,,15-Aug,29-Oct,4,4,7,7,4-Sep,18-Nov,2.144774752,6-Aug,5-Oct,4,7,4,7,2-Sep,1-Nov,2.035159969,8-Apr,23-May,3,8,3,8,8-Apr,23-May,2.140943551,3-Apr,3-May,3,8,3,8,3-Apr,3-May,3.308547124,8-Apr,23-Apr,1,10,1,10,8-Apr,23-Apr,4.299945488
90,SZSAY,Suez SA,9.494299889,FALSE,2009,,8-Jul,21-Sep,6,6,5,5,8-Jul,21-Sep,8.189763632,11-Jul,9-Sep,8,3,8,3,11-Jul,9-Sep,6.106171386,6-Jul,20-Aug,7,4,7,4,6-Jul,20-Aug,3.416014058,15-Mar,14-Apr,8,3,8,3,15-Mar,14-Apr,3.541701717,9-Jul,24-Jul,3,8,3,8,9-Jul,24-Jul,2.398306445
91,SZEVF,Suez SA,18.64999962,FALSE,2010,,15-Mar,29-May,6,6,4,4,19-Feb,4-May,-0.603100425,27-Dec,25-Feb,8,2,8,2,27-Dec,25-Feb,2.563523674,10-Jan,24-Feb,8,2,8,2,10-Jan,24-Feb,3.295667566,16-Mar,15-Apr,7,3,7,3,16-Mar,15-Apr,3.730195036,27-Apr,12-May,5,5,5,5,27-Apr,12-May,2.185589297
92,SPH,Suburban Propane Partners LP,16.14990044,FALSE,2009,,8-Aug,22-Oct,6,5,5,6,8-Aug,22-Oct,6.199999844,26-Aug,25-Oct,6,5,5,6,23-Aug,22-Oct,6.460035987,11-Sep,26-Oct,7,4,5,6,9-Sep,24-Oct,5.992997313,26-Sep,26-Oct,9,2,9,2,26-Sep,26-Oct,4.151396935,17-Apr,2-May,8,3,8,3,13-Apr,28-Apr,3.303448377
93,SUBCY,Subsea 7 SA,8.680000305,FALSE,2009,,15-Feb,30-Apr,6,6,5,5,10-Feb,25-Apr,3.338442557,14-Mar,13-May,5,6,5,6,19-Aug,18-Oct,5.6607245,14-Mar,28-Apr,3,8,3,8,3-Sep,18-Oct,3.677013851,29-Mar,28-Apr,5,6,5,6,22-Mar,21-Apr,6.40076996,5-Sep,20-Sep,8,3,8,3,5-Sep,20-Sep,4.832823923
94,ACGYF,Subsea 7 SA,6.980000019,FALSE,2010,,26-Mar,9-Jun,7,7,3,3,26-Mar,9-Jun,6.179519366,21-Mar,20-May,5,5,5,5,5-Mar,4-May,-12.59398979,26-Mar,10-May,6,4,6,4,30-Jan,15-Mar,5.85500602,28-Mar,27-Apr,3,7,3,7,22-Mar,21-Apr,3.786876948,24-Mar,8-Apr,3,7,3,7,24-Mar,8-Apr,1.344659333
95,FUJHY,Subaru Corp,10.22500038,FALSE,2009,,6-Aug,20-Oct,5,5,6,6,19-Apr,3-Jul,6.243574628,10-Aug,9-Oct,6,5,6,5,20-May,19-Jul,4.558203389,23-Mar,7-May,6,5,6,5,15-Nov,30-Dec,3.145840233,15-Sep,15-Oct,8,3,8,3,1-Apr,1-May,5.688594516,17-Sep,2-Oct,8,3,8,3,15-Apr,30-Apr,4.182470504
96,FUJHF,Subaru Corp,21.02000046,FALSE,2010,,21-Mar,4-Jun,4,4,6,6,14-May,28-Jul,5.17067729,24-Mar,23-May,4,6,6,4,6-Aug,5-Oct,3.173175758,2-Aug,16-Sep,4,6,6,4,20-Dec,3-Feb,5.674788273,18-May,17-Jun,1,9,9,1,28-Jun,28-Jul,4.712884986,14-Mar,29-Mar,0,10,6,4,11-Jan,26-Jan,2.793341785
97,RGR,Sturm Ruger & Co Inc,62.59999847,FALSE,2009,,30-Jan,14-Apr,6,6,5,5,1-Feb,16-Apr,12.83435918,7-Mar,6-May,8,3,8,3,7-Mar,6-May,11.21587419,25-Mar,9-May,9,2,9,2,25-Mar,9-May,8.164425339,4-Apr,4-May,8,3,8,3,4-Apr,4-May,6.214367506,16-Apr,1-May,8,3,8,3,16-Apr,1-May,5.432444661
98,STBI,Sturgis Bancorp Inc,19.19000053,FALSE,2009,,17-Sep,1-Dec,7,7,4,4,4-Sep,18-Nov,5.720994113,1-Oct,30-Nov,7,4,7,4,3-Oct,2-Dec,5.064736054,16-Jan,1-Mar,8,3,8,3,6-Oct,20-Nov,3.496613698,9-Oct,8-Nov,9,2,9,2,9-Oct,8-Nov,6.362050964,11-Oct,26-Oct,4,7,4,7,11-Oct,26-Oct,5.100231644
99,CUUHF,Stuart Olson Inc,0.119999997,FALSE,2009,,15-Dec,28-Feb,3,3,8,8,6-Dec,19-Feb,6.34118362,21-Dec,19-Feb,6,5,6,5,21-Dec,19-Feb,4.615366038,12-Mar,26-Apr,4,7,4,7,26-Nov,10-Jan,1.968311633,11-Dec,10-Jan,5,6,5,6,15-Dec,14-Jan,4.683726133,21-Dec,5-Jan,4,7,4,7,11-Apr,26-Apr,4.214201147
100,SYK,Stryker Corp,231.4649963,FALSE,2009,,11-Dec,24-Feb,9,9,2,2,11-Dec,24-Feb,7.769101701,22-Dec,20-Feb,10,1,10,1,22-Dec,20-Feb,6.789390251,5-Jan,19-Feb,9,2,9,2,5-Jan,19-Feb,6.032501621,23-Aug,22-Sep,10,1,10,1,23-Aug,22-Sep,4.535291474,26-Aug,10-Sep,8,3,8,3,26-Aug,10-Sep,2.973488546
101,STKXF,Strikepoint Gold Inc,0.144999996,FALSE,2010,,17-Dec,2-Mar,5,5,5,5,17-Dec,2-Mar,20.36477966,17-Dec,15-Feb,4,6,4,6,17-Dec,15-Feb,10.58767625,6-Apr,21-May,4,6,4,6,6-Apr,21-May,16.16791915,15-Dec,14-Jan,4,6,4,6,15-Dec,14-Jan,-28.91241131,25-Oct,9-Nov,3,7,3,7,25-Oct,9-Nov,6.737491908
102,STRM,Streamline Health Solutions Inc,1.55400002,FALSE,2009,,9-May,23-Jul,4,4,7,7,9-May,23-Jul,9.97692027,26-Dec,24-Feb,5,6,5,6,26-Dec,24-Feb,6.780146597,10-Dec,24-Jan,5,6,5,6,10-Dec,24-Jan,9.89163018,20-Jun,20-Jul,5,6,5,6,20-Jun,20-Jul,4.554436654,26-Dec,10-Jan,6,5,6,5,26-Dec,10-Jan,6.759890233
103,SAUHF,Straumann Holding AG,1140.839966,FALSE,2010,,24-Mar,7-Jun,7,7,3,3,24-Mar,7-Jun,6.459524054,30-Mar,29-May,6,4,6,4,25-May,24-Jul,3.883721731,21-Mar,5-May,6,4,6,4,15-Oct,29-Nov,4.739995615,26-Mar,25-Apr,7,3,7,3,15-May,14-Jun,2.719193363,23-Mar,7-Apr,6,4,6,4,23-Mar,7-Apr,3.194897406
104,STRS,Stratus Properties Inc,25.11000061,FALSE,2009,,25-Oct,8-Jan,6,6,5,5,25-Oct,8-Jan,7.866621527,8-Nov,7-Jan,6,5,6,5,8-Nov,7-Jan,5.640396383,18-Mar,2-May,7,4,7,4,18-Mar,2-May,8.919698998,22-Aug,21-Sep,5,6,5,6,22-Aug,21-Sep,4.862877023,23-Dec,7-Jan,5,6,5,6,23-Dec,7-Jan,3.649413222
105,STRT,Strattec Security Corp,34.31499863,FALSE,2009,,16-Sep,30-Nov,5,5,6,6,16-Sep,30-Nov,11.8367363,29-Sep,28-Nov,7,4,7,4,29-Sep,28-Nov,11.95787878,15-Oct,29-Nov,6,5,6,5,15-Oct,29-Nov,8.846346664,29-Oct,28-Nov,6,5,6,5,29-Oct,28-Nov,5.371738237,28-Sep,13-Oct,5,6,5,6,28-Sep,13-Oct,4.99304825
106,SMDZF,Strategic Metals Ltd,0.309599996,FALSE,2009,,23-Nov,6-Feb,4,4,7,7,23-Nov,6-Feb,12.82949266,4-Dec,2-Feb,6,5,6,5,4-Dec,2-Feb,11.34191936,6-Dec,20-Jan,6,5,6,5,6-Dec,20-Jan,10.63064958,14-Dec,13-Jan,6,5,6,5,14-Dec,13-Jan,10.39520025,28-Dec,12-Jan,5,6,5,6,28-Dec,12-Jan,7.934703237
107,SMPP,Strategic Management & Opportunity Corp,0.0068,FALSE,2009,,8-May,22-Jul,2,2,9,9,8-May,22-Jul,31.65041596,23-May,22-Jul,0,11,0,11,23-May,22-Jul,28.18677549,4-Jun,19-Jul,1,10,1,10,4-Jun,19-Jul,30.54041399,26-May,25-Jun,1,10,1,10,26-May,25-Jun,20.38065188,28-Feb,14-Mar,0,11,0,11,28-Feb,14-Mar,19.33414402
108,SIII,Strategic Internet Investments Inc,0.006,FALSE,2009,,28-Oct,11-Jan,4,4,7,7,28-Oct,11-Jan,17.12960722,22-Aug,21-Oct,4,7,4,7,22-Aug,21-Oct,17.33629505,6-Sep,21-Oct,2,9,2,9,6-Sep,21-Oct,-12.41735787,15-Sep,15-Oct,1,10,1,10,15-Sep,15-Oct,-10.49962986,18-Sep,3-Oct,0,11,0,11,18-Sep,3-Oct,13.12489786
109,SENR,Strategic Environmental & Energy Resources Inc,0.170000002,FALSE,2009,,4-Dec,17-Feb,7,7,4,4,4-Dec,17-Feb,26.38768737,6-Dec,4-Feb,7,4,7,4,6-Dec,4-Feb,23.76497948,22-Dec,5-Feb,7,4,7,4,22-Dec,5-Feb,24.37378852,27-Dec,26-Jan,5,6,5,6,27-Dec,26-Jan,17.02672783,24-Aug,8-Sep,5,6,5,6,24-Aug,8-Sep,14.22942895
110,STRA,Strategic Education Inc,87.75,FALSE,2009,,25-Mar,8-Jun,5,5,6,6,25-Mar,8-Jun,8.246599823,8-Apr,7-Jun,4,7,4,7,8-Apr,7-Jun,10.00037261,24-Apr,8-Jun,6,5,6,5,24-Apr,8-Jun,8.374800018,12-May,11-Jun,6,5,6,5,13-May,12-Jun,4.395512266,25-May,9-Jun,6,5,6,5,25-May,9-Jun,3.651785354
111,SSYS,Stratasys Ltd,13.875,FALSE,2009,,20-Nov,3-Feb,7,7,4,4,20-Nov,3-Feb,2.648330332,23-May,22-Jul,6,5,6,5,23-May,22-Jul,2.921058095,5-Aug,19-Sep,6,5,6,5,5-Aug,19-Sep,4.439513265,28-Mar,27-Apr,6,5,6,5,28-Mar,27-Apr,8.022590188,3-Feb,18-Feb,8,3,8,3,3-Feb,18-Feb,5.615098846
112,SSKN,Strata Skin Sciences Inc,1.539899945,FALSE,2009,,11-Aug,25-Oct,6,6,5,5,11-Aug,25-Oct,1.723935708,11-Aug,10-Oct,6,5,6,5,11-Aug,10-Oct,3.683745286,26-Jan,11-Mar,6,5,6,5,26-Jan,11-Mar,-0.461956256,5-Feb,6-Mar,6,5,6,5,5-Feb,6-Mar,4.568323882,31-Dec,15-Jan,10,1,10,1,31-Dec,15-Jan,7.823853608
113,SPOWF,Strata Power Corp,0.0078,FALSE,2009,,26-Jun,9-Sep,3,3,8,8,26-Jun,9-Sep,11.85028781,26-Dec,24-Feb,4,7,4,7,26-Dec,24-Feb,9.120560744,2-Feb,18-Mar,5,6,5,6,2-Feb,18-Mar,6.359167067,25-Jun,25-Jul,3,8,3,8,25-Jun,25-Jul,19.76374424,22-Dec,6-Jan,4,7,4,7,22-Dec,6-Jan,13.04801196
114,EBYH,Strainsforpains Inc,0.200000003,FALSE,2009,,27-May,10-Aug,5,5,6,6,27-May,10-Aug,14.688355,6-Jun,5-Aug,5,6,5,6,6-Jun,5-Aug,22.57636259,21-Jun,5-Aug,6,5,6,5,21-Jun,5-Aug,21.59622829,2-Jan,1-Feb,5,6,5,6,2-Jan,1-Feb,14.68489713,8-Jan,23-Jan,2,9,2,9,8-Jan,23-Jan,9.939813246
115,STRI,STR Holdings Inc,0.090499997,FALSE,2009,,20-Nov,3-Feb,6,6,5,5,20-Nov,3-Feb,-1.248365714,15-Nov,14-Jan,5,6,5,6,15-Nov,14-Jan,-0.196628616,30-Nov,14-Jan,6,5,6,5,30-Nov,14-Jan,0.598557569,20-Dec,19-Jan,7,4,7,4,20-Dec,19-Jan,-1.86579711,26-Dec,10-Jan,9,2,8,3,26-Dec,10-Jan,-1.581824283
116,SEOAY,Stora Enso Oyj,16.14999962,FALSE,2009,,24-Sep,8-Dec,8,8,3,3,24-Sep,8-Dec,3.320578264,14-Mar,13-May,7,4,7,4,19-Aug,18-Oct,6.599279517,14-Mar,28-Apr,6,5,6,5,7-Aug,21-Sep,6.990329369,9-Mar,8-Apr,7,4,7,4,27-Mar,26-Apr,6.660320361,17-Dec,1-Jan,8,3,8,3,17-Dec,1-Jan,3.413007318
117,SNEX,StoneX Group Inc,59.56069946,FALSE,2009,,13-Jun,27-Aug,7,7,4,4,13-Jun,27-Aug,3.101389789,22-May,21-Jul,5,6,5,6,22-May,21-Jul,5.911980812,13-Jun,28-Jul,6,5,6,5,13-Jun,28-Jul,3.343415954,3-Apr,3-May,6,5,6,5,3-Apr,3-May,5.433598609,6-Oct,21-Oct,8,3,8,3,6-Oct,21-Oct,4.062875187
