,symbol,company,price,ignore,start_yr,ignore_error,adj_up_start_schedule,adj_up_end_schedule,adj_ups,adj_downs
308,CPSR,Capstar Special Purpose Acquisition Corp,9.699999809,TRUE,2020,,,,,
309,CMO,Capstead Mortgage Corp,5.550000191,FALSE,2009,,30-Oct,13-Jan,7,5
310,CAPC,Capstone Companies Inc,0.059,FALSE,2009,,19-Dec,4-Mar,4,8
311,CAPP,Capstone Financial Group Inc,0.100000001,TRUE,2013,,,,,
312,MCQPF,Capstone Infrastructure Corp,$3.89 ,TRUE,,No data fetched for symbol MCQPF using YahooDailyReader,,,,
313,CSFFF,Capstone Mining Corp,1.350000024,FALSE,2009,,25-Oct,8-Jan,5,7
314,CPSN,Capstone Systems Inc,0.800000012,TRUE,2018,,,,,
315,CATG,Capstone Technologies Group Inc,0.050000001,FALSE,2010,,7-Oct,21-Dec,3,8
316,CAPS,Capstone Therapeutics Corp,15,FALSE,2009,,19-Dec,4-Mar,6,6
317,CPST,Capstone Turbine Corp,5.699999809,FALSE,2009,,30-Jan,14-Apr,6,6
318,CPIVF,Captiva Verde Land Corp,0.180000007,TRUE,2019,,,,,
319,CPTRF,Captor Capital Corp,0.173099995,TRUE,2012,,,,,
320,CRCRF,CAR Inc,$0.86 ,TRUE,,No data fetched for symbol CRCRF using YahooDailyReader,,,,
321,CRMGF,Car Mate Mfg Co Ltd,$5.16 ,TRUE,,No data fetched for symbol CRMGF using YahooDailyReader,,,,
322,CKMY,Car Monkeys Group,$0.03 ,TRUE,,No data fetched for symbol CKMY using YahooDailyReader,,,,
323,CARA,Cara Therapeutics Inc,15.40999985,TRUE,2014,,,,,
324,APXZF,Carasent ASA,$0.15 ,TRUE,,'Date',,,,
325,CRNRF,Carbine Resources Ltd,0.01,TRUE,2011,,,,,
326,COOSF,Carbios SA,37.29999924,TRUE,2019,,,,,
327,CRRTQ,Carbo Ceramics Inc,0.014,TRUE,2019,,,,,
328,SLEOY,Carboclor SA,$0.05 ,TRUE,,No data fetched for symbol SLEOY using YahooDailyReader,,,,
329,CBLK,Carbon Black Inc,$26.00 ,TRUE,,No data fetched for symbol CBLK using YahooDailyReader,,,,
330,CRBL,Carbon Credit International Inc,0.050000001,TRUE,2017,,,,,
331,CRBO,Carbon Energy Corp,0.280000001,TRUE,2012,,,,,
332,CNXAF,Carbon Energy Ltd,0.029999999,TRUE,2019,,,,,
333,CNXAY,Carbon Energy Ltd,$0.19 ,TRUE,,No data fetched for symbol CNXAY using YahooDailyReader,,,,
334,CGNI,Carbon Green Inc,0.0084,TRUE,2019,,,,,
335,CARB,Carbonite Inc,$22.98 ,TRUE,,No data fetched for symbol CARB using YahooDailyReader,,,,
336,CABUF,Carbures Europe SA,$0.60 ,TRUE,,No data fetched for symbol CABUF using YahooDailyReader,,,,
337,CCEGF,Carclo PLC,0.25999999,TRUE,2012,,,,,
338,CDXI,Cardax Inc,1.74000001,TRUE,2014,,,,,
339,CCN,CardConnect Corp,$15.05 ,TRUE,,'Date',,,,
340,CDYCF,Cardero Resource Corp,0.035700001,FALSE,2009,,21-Oct,4-Jan,5,7
341,AMDHF,CardieX Ltd,0.005,TRUE,2013,,,,,
342,CDIX,Cardiff Lexington Corp,0.025,FALSE,2009,,2-Aug,16-Oct,5,7
343,CRDF,Cardiff Oncology Inc,16.79999924,FALSE,2009,,26-Dec,11-Mar,5,7
344,CDBK,Cardinal Bankshares Corp,$9.70 ,TRUE,,'Date',,,,
345,GDVRF,Cardinal Capital Partners Inc,$0.01 ,TRUE,,No data fetched for symbol GDVRF using YahooDailyReader,,,,
346,CRLFF,Cardinal Energy Ltd,0.308200002,TRUE,2014,,,,,
347,CRDE,Cardinal Ethanol LLC,5127,TRUE,2014,,,,,
348,CFNL,Cardinal Financial Corp,$29.04 ,TRUE,,'Date',,,,
349,CAH,Cardinal Health Inc,57.43000031,FALSE,2009,,22-Dec,7-Mar,9,3
350,CRDNF,Cardinal Resources Ltd,0.699999988,TRUE,2016,,,,,
351,EKGGF,CardioComm Solutions Inc,0.02,FALSE,2010,,30-Dec,15-Mar,6,5
352,CGNH,CardioGenics Holdings Inc,0.019099999,FALSE,2009,,26-Oct,9-Jan,4,8
353,CRTPF,Cardiol Therapeutics Inc,2.168839931,TRUE,2019,,,,,
354,CSII,Cardiovascular Systems Inc,36.29000092,FALSE,2009,,13-May,27-Jul,6,6
355,CDLX,Cardlytics Inc,112.1999969,TRUE,2018,,,,,
356,COLDF,Cardno Ltd,0.180000007,FALSE,2010,,31-Jan,15-Apr,5,6
357,CATM,Cardtronics PLC,21.34000015,FALSE,2009,,30-Sep,14-Dec,6,6
358,CXCQ,Cardxx Inc,0.0036,FALSE,2009,,19-Dec,4-Mar,2,10
359,CRCM,Care.com Inc,$15.00 ,TRUE,,No data fetched for symbol CRCM using YahooDailyReader,,,,
360,CDNA,CareDx Inc,54.49000168,TRUE,2014,,,,,
361,CCHZ,Career College Holding Co Inc,0.02,TRUE,2012,,,,,
362,CPYT,CarePayment Technologies Inc,0.100000001,TRUE,2012,,,,,
363,CHHHF,CareRx Corp,3.170000076,FALSE,2009,,6-Jul,19-Sep,5,7
364,CTRE,CareTrust REIT Inc,19.79999924,TRUE,2014,,,,,
365,CRVW,CareView Communications Inc,0.031300001,FALSE,2009,,8-Mar,22-May,5,7
366,CRYW,Carey Watermark Investors Inc,$8.00 ,TRUE,,'Date',,,,
367,CGJTF,Cargojet Inc,161.8500061,FALSE,2009,,5-Aug,19-Oct,8,4
368,CGGJF,Cargojet Inc,$63.80 ,TRUE,,No data fetched for symbol CGGJF using YahooDailyReader,,,,
369,CYJBF,Cargotec Oyj,18.75,FALSE,2009,,9-Jan,24-Mar,3,9
370,CYJBY,Cargotec Oyj,16.75,TRUE,2015,,,,,
371,CARG,CarGurus Inc,22.12999916,TRUE,2017,,,,,
372,BCBHF,Caribbean Investment Holdings Ltd,0.50999999,FALSE,2009,,4-Dec,17-Feb,6,6
373,CUPUF,Caribbean Utilities Co Ltd,15.25,FALSE,2009,,5-May,19-Jul,8,4
374,CROOF,Cariboo Rose Resources Ltd,0.039999999,FALSE,2009,,7-Jul,20-Sep,2,10
375,CIOIF,Carillion PLC,0.219999999,TRUE,2012,,,,,
376,CIOIY,Carillion PLC,$0.42 ,TRUE,,No data fetched for symbol CIOIY using YahooDailyReader,,,,
377,CDTAF,Carl Data Solutions Inc,0.072999999,TRUE,2016,,,,,
378,CZMWF,Carl Zeiss Meditec AG,124,TRUE,2012,,,,,
379,CZMWY,Carl Zeiss Meditec AG,137.75,TRUE,2012,,,,,
380,CSL,Carlisle Companies Inc,140.7200012,FALSE,2009,,24-Oct,7-Jan,7,5
381,CGJCF,Carlisle Gold Fields Ltd,$0.36 ,TRUE,,No data fetched for symbol CGJCF using YahooDailyReader,,,,
382,CABGY,Carlsberg A/S,30.19000053,FALSE,2010,,12-Dec,25-Feb,7,4
383,CABJF,Carlsberg A/S,152.7100067,TRUE,2012,,,,,
384,CABHF,Carlsberg A/S,148.75,TRUE,2012,,,,,
385,DLRYF,Carlyle Commodities Corp,0.120099999,TRUE,2019,,,,,
386,CMHXF,Carmanah Technologies Corp,$5.52 ,TRUE,,No data fetched for symbol CMHXF using YahooDailyReader,,,,
387,CKMTF,Carmat,$24.89 ,TRUE,,No data fetched for symbol CKMTF using YahooDailyReader,,,,
388,KMX,CarMax Inc,95.48000336,FALSE,2009,,26-Jun,9-Sep,4,8
389,CKEC,Carmike Cinemas Inc,$33.40 ,TRUE,,'Date',,,,
390,CBIXF,Carna Biosciences Inc,10.75,TRUE,2019,,,,,
391,CVONF,Carnarvon Petroleum Ltd,0.140000001,FALSE,2009,,20-Aug,3-Nov,6,6
392,CDJM,Carnegie Development Inc,1.5,TRUE,2015,,,,,
393,CCL,Carnival Corp,16.01000023,FALSE,2009,,11-Oct,25-Dec,5,7
394,CUK,Carnival PLC,14.35999966,FALSE,2009,,9-Oct,23-Dec,5,7
395,CUKPF,Carnival PLC,13.98999977,TRUE,2012,,,,,
396,CRLN,Carolina Alliance Bank,$12.06 ,TRUE,,No data fetched for symbol CRLN using YahooDailyReader,,,,
397,CLBH,Carolina Bank Holdings Inc,$27.99 ,TRUE,,'Date',,,,
398,CARO,Carolina Financial Corp,$32.88 ,TRUE,,No data fetched for symbol CARO using YahooDailyReader,,,,
399,CILZ,Carolina Mills Inc,6500,TRUE,2012,,,,,
400,CART,Carolina Trust BancShares Inc,$13.05 ,TRUE,,No data fetched for symbol CART using YahooDailyReader,,,,
401,CRPL,Carolyn River Projects Ltd,$0.01 ,TRUE,,'Date',,,,
402,PRTS,CarParts.com Inc,11.25,FALSE,2009,,1-Apr,15-Jun,6,6
403,CRS,Carpenter Technology Corp,23.13999939,FALSE,2009,,28-Feb,13-May,3,9
404,CGHXF,Carpetright PLC,$3.13 ,TRUE,,'Date',,,,
405,CMLZF,Carr?s Group PLC,$25.00 ,TRUE,,'Date',,,,
406,CRERF,Carrefour,17.11000061,FALSE,2009,,26-Dec,11-Mar,6,6
407,CRRFY,Carrefour,3.410000086,FALSE,2009,,22-Dec,7-Mar,6,6
408,CSV,Carriage Services Inc,27.87999916,FALSE,2009,,1-Sep,15-Nov,7,5
409,CARR,Carrier Global Corp,38.29000092,TRUE,2020,,,,,
410,CROL,Carroll Bancorp Inc,21.56999969,TRUE,2011,,,,,
411,TAST,Carrols Restaurant Group Inc,5.21999979,FALSE,2009,,25-May,8-Aug,6,6
412,CARS,Cars.com Inc,8.81000042,TRUE,2017,,,,,
413,CSXXY,Carsales.com Ltd,31.25600052,TRUE,2015,,,,,
414,CSSSF,Carsales.com Ltd,15.31000042,TRUE,2012,,,,,
415,CRSM,CarSmartt Inc,0.0078,FALSE,2009,,8-Mar,22-May,5,7
416,CDVM,Carson Development Corp,0.079999998,FALSE,2010,,19-Jan,3-Apr,5,6
417,CRTL,Cartel Blue Inc,0.0165,TRUE,2012,,,,,
418,CARE,Carter Bank & Trust,7.760000229,FALSE,2009,,6-Nov,20-Jan,9,3
419,CRI,Carter's Inc,84.41999817,FALSE,2009,,28-Oct,11-Jan,8,4
420,CRTN,Cartesian Inc,0.398999989,TRUE,2012,,,,,
421,CRTIF,Cartier Iron Corp,0.098590001,TRUE,2017,,,,,
422,ECRFF,Cartier Resources Inc,0.194179997,FALSE,2009,,5-Jul,18-Sep,6,6
423,CRKHF,Cartrack Holdings Ltd,1.25,TRUE,2020,,,,,
424,CVNA,Carvana Co,211.0800018,TRUE,2017,,,,,
425,CARV,Carver Bancorp Inc,6.550000191,FALSE,2009,,10-Jun,24-Aug,5,7
426,CASM,CAS Medical Systems Inc,2.430000067,TRUE,2012,,,,,
427,CASXF,Casa Minerals Inc,0.084299996,TRUE,2019,,,,,
428,CASA,Casa Systems Inc,4.639999866,TRUE,2017,,,,,
429,CUAU,Casablanca Mining Ltd,$0.01 ,TRUE,,No data fetched for symbol CUAU using YahooDailyReader,,,,
430,CACB,Cascade Bancorp,$6.99 ,TRUE,,'Date',,,,
431,CSCD,Cascade Microtech Inc,$21.86 ,TRUE,,'Date',,,,
432,CSDT,Cascade Technologies Corp,0.009,TRUE,2012,,,,,
433,CCEDF,Cascadero Copper Corp,0.036200002,FALSE,2010,,20-Nov,3-Feb,7,4
434,CADNF,Cascades Inc,10.32999992,TRUE,2012,,,,,
435,CASC,Cascadian Therapeutics Inc,10.02000046,TRUE,2012,,,,,
436,CWST,Casella Waste Systems Inc,59.83000183,FALSE,2009,,27-Sep,11-Dec,8,4
437,CASY,Casey's General Stores Inc,191.0200043,FALSE,2009,,22-Jun,5-Sep,5,7
438,CSH,Cash America International Inc,$42.20 ,TRUE,,'Date',,,,
439,CKKIF,Cash Converters International Ltd,$0.50 ,TRUE,,'Date',,,,
440,CFLSF,CASH Financial Services Group Ltd,0.100000001,TRUE,2016,,,,,
441,CSHX,Cashmere Valley Bank,49.25999832,TRUE,2013,,,,,
442,CASI,CASI Pharmaceuticals Inc,1.980000019,FALSE,2009,,17-Sep,1-Dec,5,7
443,CGUIF,Casino Guichard-Perrachon SA,28.5,TRUE,2012,,,,,
444,CGUSY,Casino Guichard-Perrachon SA,5.577600002,FALSE,2009,,15-Mar,29-May,5,7
445,YBET,Casinolive.com Corp,$0.01 ,TRUE,,'Date',,,,
446,CSIOF,Casio Computer Co Ltd,14.51000023,TRUE,2012,,,,,
447,CSIOY,Casio Computer Co Ltd,194.1100006,FALSE,2009,,7-Nov,21-Jan,6,6
448,CSPR,Casper Sleep Inc,7.429999828,TRUE,2020,,,,,
449,CASS,Cass Information Systems Inc,41.81000137,FALSE,2009,,2-Oct,16-Dec,4,8
450,CSSOF,Cassandra Oil AB,0.02,TRUE,2013,,,,,
451,SAVA,Cassava Sciences Inc,8.369999886,FALSE,2009,,17-Feb,2-May,9,3
452,CGLCF,Cassiar Gold Corp,0.448900014,TRUE,2020,,,,,
453,CSSQF,Cassini Resources Ltd,0.029999999,TRUE,2019,,,,,
454,CPPSF,Cassiopea SpA,48.32580185,TRUE,2018,,,,,
455,CWQXF,Castellum AB,24.10000038,TRUE,2012,,,,,
456,CWQXY,Castellum AB,45,TRUE,2013,,,,,
457,ONOV,Castellum Inc,0.088,TRUE,2011,,,,,
458,CLRSF,Castile Resources Ltd,0.200000003,TRUE,2020,,,,,
459,CLVIF,Castle Alternative Invest AG,13.59930038,TRUE,2019,,,,,
460,CSTL,Castle Biosciences Inc,50.36000061,TRUE,2019,,,,,
461,ROX,Castle Brands Inc,$1.26 ,TRUE,,No data fetched for symbol ROX using YahooDailyReader,,,,
462,CAGU,Castle Group Inc,0.150000006,FALSE,2009,,7-Mar,21-May,4,8
463,CPKOF,Castle Peak Mining Ltd,0.01378,TRUE,2018,,,,,
464,CUNCF,Castle Resources Inc,$0.15 ,TRUE,,'Date',,,,
465,CSLT,Castlight Health Inc,1.129999995,TRUE,2014,,,,,
466,CTRM,Castor Maritime Inc,0.133200005,TRUE,2019,,,,,
467,CATN,Cat9 Group Inc,3.105000019,TRUE,2019,,,,,
468,CATB,Catabasis Pharmaceuticals Inc,1.409999967,TRUE,2015,,,,,
469,CTLT,Catalent Inc,104.6100006,TRUE,2014,,,,,
470,CBIO,Catalyst Biosciences Inc,5.920000076,FALSE,2009,,30-Oct,13-Jan,5,7
471,CATXF,Catalyst Copper Corp,$0.42 ,TRUE,,No data fetched for symbol CATXF using YahooDailyReader,,,,
472,CLYMF,Catalyst Media Group PLC,$1.17 ,TRUE,,'Date',,,,
473,CYSTQ,Catalyst Paper Corp,$0.49 ,TRUE,,No data fetched for symbol CYSTQ using YahooDailyReader,,,,
474,CPRX,Catalyst Pharmaceuticals Inc,3.400000095,FALSE,2009,,20-May,3-Aug,7,5
475,CAZGF,Catapult Group International Ltd,1.399999976,TRUE,2015,,,,,
476,CTT,CatchMark Timber Trust Inc,9.119999886,TRUE,2013,,,,,
477,CTTMF,Catena Media PLC,3.839799881,TRUE,2017,,,,,
478,CAT,Caterpillar Inc,171.7100067,FALSE,2009,,28-Oct,11-Jan,6,6
479,CHYFF,Cathay Financial Holding Co Ltd,14.63000011,TRUE,2015,,,,,
480,CHYYY,Cathay Financial Holding Co Ltd,13.5333004,TRUE,2013,,,,,
481,CATY,Cathay General Bancorp,27.62000084,FALSE,2009,,26-Sep,10-Dec,7,5
482,CPCAF,Cathay Pacific Airways Ltd,0.879999995,FALSE,2010,,10-Feb,25-Apr,5,6
483,CPCAY,Cathay Pacific Airways Ltd,3.964999914,FALSE,2009,,9-Nov,23-Jan,6,6
484,CETEF,Cathedral Energy Services Ltd,0.079999998,FALSE,2010,,16-Nov,30-Jan,5,6
485,CSKL,Catskill Hudson Bancorp Inc,23.25,FALSE,2010,,3-Apr,17-Jun,7,4
486,CAULF,Cauldron Energy Ltd,0.030999999,FALSE,2010,,29-Aug,12-Nov,4,7
487,CUVMF,Cautivo Mining Inc,$0.07 ,TRUE,,No data fetched for symbol CUVMF using YahooDailyReader,,,,
488,CVCO,Cavco Industries Inc,195.8300018,FALSE,2009,,19-Apr,3-Jul,6,6
489,CVAT,Cavitation Technologies Inc,0.01195,FALSE,2009,,18-May,1-Aug,0,12
490,CAVM,Cavium Inc,86.23000336,TRUE,2012,,,,,
491,CAVEF,Cavotec SA,2.150000095,TRUE,2014,,,,,
492,CAVR,CAVU Resources Inc,0.009,FALSE,2009,,27-Feb,12-May,7,5
493,BSNRF,CB Cardio Holdings II Ltd,$0.59 ,TRUE,,No data fetched for symbol BSNRF using YahooDailyReader,,,,
494,BSNRY,CB Cardio Holdings II Ltd,$12.37 ,TRUE,,'Date',,,,
495,CBFA,CB Financial Corporation,$0.21 ,TRUE,,No data fetched for symbol CBFA using YahooDailyReader,,,,
496,CBFV,CB Financial Services Inc,22.80999947,FALSE,2009,,4-Nov,18-Jan,7,5
497,CIHPF,CB Industrial Product Holding Bhd,0.25,TRUE,2013,,,,,
498,CBSC,CB Scientific Inc,1.570000052,TRUE,2016,,,,,
499,CBIIF,CB2 Insights Inc,0.408399999,TRUE,2019,,,,,
500,CBAI,CBA Florida Inc,0.0078,FALSE,2009,,28-Oct,11-Jan,5,7
501,CBAT,CBAK Energy Technology Inc,6.150000095,FALSE,2009,,6-Aug,20-Oct,4,8
502,CBBI,CBB Bancorp Inc,7.900000095,TRUE,2018,,,,,
503,CBBC,CBBC Bancorp,24.14999962,TRUE,2012,,,,,
504,CBHC,CBC Holding Co,13.5,TRUE,2012,,,,,
505,CBDNF,CBD Global Sciences Inc,0.228760004,TRUE,2020,,,,,
506,EDXC,CBD Unlimited Inc,0.063500002,FALSE,2009,,4-Dec,17-Feb,4,8
507,YCBD,cbdMD Inc,2.690000057,TRUE,2017,,,,,
508,TRGCF,CBi2 Capital Corp,0.0075,TRUE,2017,,,,,
509,CBZ,CBIZ Inc,25.11000061,FALSE,2009,,13-Dec,26-Feb,9,3
510,CBLAQ,CBL & Associates Properties Inc,0.029999999,TRUE,2020,,,,,
511,CBBLF,CBLT Inc,0.034120001,TRUE,2018,,,,,
512,CBMB,CBM Bancorp Inc,13.30000019,TRUE,2018,,,,,
513,CBOF,Cboa Financial Inc,2.400000095,FALSE,2009,,17-Dec,2-Mar,3,9
514,CBOE,Cboe Global Markets Inc,87.65000153,FALSE,2010,,2-Oct,16-Dec,6,5
515,CBPJ,CBP Carbon Industries Inc,$0.06 ,TRUE,,No data fetched for symbol CBPJ using YahooDailyReader,,,,
516,CBRAF,CBR Brewing Co Inc,$0.01 ,TRUE,,'Date',,,,
517,IGR,CBRE Clarion Global Real Estate Income Fund,6.409999847,FALSE,2009,,20-Nov,3-Feb,7,5
518,CBRE,CBRE Group Inc,57.83000183,FALSE,2009,,11-Oct,25-Dec,9,3
519,CBTC,CBT Financial Corp,0.0009,TRUE,2012,,,,,
520,CBTX,CBTX Inc,22.48999977,TRUE,2017,,,,,
521,PCPL,CC Neuberger Principal Holdings I,10.10000038,TRUE,2020,,,,,
522,PRPB,CC Neuberger Principal Holdings II,9.880000114,TRUE,2020,,,,,
523,CAWW,CCA Industries Inc,2.160000086,FALSE,2009,,21-Nov,4-Feb,4,8
524,CZYB,CCB Bankshares Inc,$11.70 ,TRUE,,'Date',,,,
525,CCYY,CCCB Bancorp Inc,6.170000076,FALSE,2010,,12-Oct,26-Dec,6,5
526,CCFN,CCFNB Bancorp Inc,40.25,FALSE,2009,,5-Apr,19-Jun,6,6
527,CCDBF,CCL Industries Inc,44.99343872,FALSE,2010,,27-Mar,10-Jun,9,2
528,CCLLF,CCL Industries Inc,32.7112999,TRUE,2017,,,,,
529,CCOM,CCOM Group Inc,1,FALSE,2009,,19-Jun,2-Sep,5,7
530,CCFC,CCSB Financial Corp,17,FALSE,2009,,28-Dec,13-Mar,9,3
531,CCUR,CCUR Holdings Inc,2.900000095,FALSE,2009,,26-Dec,11-Mar,8,4
532,CCXXF,CCX Carvao da Colombia SA,$0.27 ,TRUE,,No data fetched for symbol CCXXF using YahooDailyReader,,,,
533,OTGLF,CD Projekt SA,95.47000122,TRUE,2017,,,,,
534,OTGLY,CD Projekt SA,24.29999924,TRUE,2019,,,,,
535,CLPIF,CDA (Compagnie des Alpes),31.39999962,TRUE,2019,,,,,
536,CDI,CDI Corp,$8.20 ,TRUE,,'Date',,,,
537,CDK,CDK Global Inc,47.99000168,TRUE,2014,,,,,
538,CDHSF,CDL Hospitality Trusts,0.949999988,FALSE,2009,,25-Jan,9-Apr,7,5
539,CLNZF,CDL Investments New Zealand Ltd,$0.25 ,TRUE,,No data fetched for symbol CLNZF using YahooDailyReader,,,,
540,AXVED,CDN Maverick Capital Corp,0.200000003,TRUE,2020,,,,,
541,CDTI,CDTi Advanced Materials Inc,0.370000005,FALSE,2009,,22-Dec,7-Mar,7,5
542,CDW,CDW Corp,137.5899963,TRUE,2013,,,,,
543,CDWHF,CDW Holding Ltd,$0.13 ,TRUE,,No data fetched for symbol CDWHF using YahooDailyReader,,,,
544,CESF,CE Software Inc,0.850000024,TRUE,2012,,,,,
545,CRPOF,Ceapro Inc,0.552450001,TRUE,2013,,,,,
546,CEB,CEB Inc,91.19999695,TRUE,2018,,,,,
547,CEBUF,Cebu Air Inc,0.959999979,TRUE,2013,,,,,
548,CEBUY,Cebu Air Inc,4.28000021,TRUE,2016,,,,,
549,CECBQ,Cecil Bancorp Inc,$0.02 ,TRUE,,'Date',,,,
550,CECE,CECO Environmental Corp,7.900000095,FALSE,2009,,8-May,22-Jul,4,8
551,MTAGF,Ceconomy AG,4.53000021,TRUE,2017,,,,,
552,MTTRY,Ceconomy AG,0.910000026,TRUE,2011,,,,,
553,FUN,Cedar Fair LP,33.79999924,FALSE,2009,,29-Oct,12-Jan,9,3
554,CDR,Cedar Realty Trust Inc,1.100000024,FALSE,2009,,26-Oct,9-Jan,5,7
555,CGSH,CEFC Global Strategic Holdings Inc,$0.65 ,TRUE,,No data fetched for symbol CGSH using YahooDailyReader,,,,
556,CGEEF,Cegereal,$36.74 ,TRUE,,'Date',,,,
557,CBGYF,Ceiba Energy Services Inc,$0.12 ,TRUE,,No data fetched for symbol CBGYF using YahooDailyReader,,,,
558,CVM,CEL-SCI Corp,12.67000008,FALSE,2009,,18-Feb,3-May,8,4
559,CGIPQ,Celadon Group Inc,0.0062,FALSE,2009,,28-Dec,13-Mar,8,4
560,CE,Celanese Corp,128.4100037,FALSE,2009,,23-Sep,7-Dec,5,7
561,CPXX,Celator Pharmaceuticals Inc,$30.24 ,TRUE,,'Date',,,,
562,CELC,Celcuity Inc,9.359999657,TRUE,2017,,,,,
563,CLTY,Celerity Solutions Inc,0.0145,FALSE,2009,,28-Feb,13-May,3,9
564,CAAFF,Celestial Asia Securities Holdings Ltd,0.005,FALSE,2010,,25-Feb,10-May,5,6
565,CLS,Celestica Inc,7.070000172,FALSE,2009,,1-Feb,16-Apr,8,4
566,CXUS,Celexus Inc,0.02,TRUE,2012,,,,,
567,CKNTF,Cell Kinetics Ltd,0.021,TRUE,2012,,,,,
568,CMXC,Cell MedX Corp,0.349999994,TRUE,2013,,,,,
569,CLCS,Cell Source Inc,0.949999988,TRUE,2014,,,,,
570,EFLI,Cell Tech International Inc,0.0051,TRUE,2012,,,,,
571,CLVSF,CellaVision AB,30.64240074,TRUE,2013,,,,,
572,CEL,Cellcom Israel Ltd,3.960000038,FALSE,2009,,7-Aug,21-Oct,2,10
573,CECBF,CellCube Energy Storage Systems Inc,0.026000001,FALSE,2009,,30-Jan,14-Apr,7,5
574,CLLCF,CellCura ASA,$0.06 ,TRUE,,No data fetched for symbol CLLCF using YahooDailyReader,,,,
575,CLDX,Celldex Therapeutics Inc,19.96999931,FALSE,2009,,23-Dec,8-Mar,6,6
576,APOP,Cellect Biotechnology Ltd,1.8829,TRUE,2016,,,,,
577,CLRB,Cellectar Biosciences Inc,1.129999995,FALSE,2009,,18-Dec,3-Mar,4,8
578,CLLS,Cellectis SA,19.12000084,TRUE,2015,,,,,
579,CMVLF,Cellectis SA,16.30999947,TRUE,2014,,,,,
580,CLLKF,CELLINK AB,21.64999962,TRUE,2020,,,,,
581,CLNXF,Cellnex Telecom SA,64.75,TRUE,2017,,,,,
582,CLLNY,Cellnex Telecom SA,32.18999863,TRUE,2017,,,,,
583,CLLVF,Cellnovo Group SA,$4.31 ,TRUE,,No data fetched for symbol CLLVF using YahooDailyReader,,,,
584,CEOGF,Cello Health PLC,1.767400026,TRUE,2020,,,,,
585,KNOFF,CellStop Systems Inc,0.043499999,TRUE,2019,,,,,
586,CBMG,Cellular Biomedicine Group Inc,17.37000084,FALSE,2009,,20-Dec,5-Mar,6,6
587,CLSN,Celsion Corp,0.537999988,FALSE,2009,,15-Feb,30-Apr,5,7
588,CELH,Celsius Holdings Inc,32.58000183,FALSE,2009,,26-Dec,11-Mar,10,2
589,CELSF,Celsius Resources Ltd,$0.01 ,TRUE,,No data fetched for symbol CELSF using YahooDailyReader,,,,
590,CLTFF,Celtic PLC,1.5,TRUE,2013,,,,,
591,CYAD,Celyad Oncology,8.920000076,TRUE,2015,,,,,
592,CLYYF,Celyad Oncology,9.149999619,TRUE,2014,,,,,
593,CTXXF,Cematrix Corp,0.319999993,TRUE,2016,,,,,
594,CMTOY,Cementos Argos S.A.,6.25,TRUE,2012,,,,,
595,CMTRY,Cementos Argos S.A.,$21.85 ,TRUE,,No data fetched for symbol CMTRY using YahooDailyReader,,,,
596,CMTSY,Cementos Argos S.A.,$15.14 ,TRUE,,No data fetched for symbol CMTSY using YahooDailyReader,,,,
597,CPAC,Cementos Pacasmayo SAA,7.820000172,TRUE,2012,,,,,
598,CX,Cemex SAB de CV,4.440000057,FALSE,2009,,14-Nov,28-Jan,5,7
599,CXMSF,Cemex SAB de CV,0.49000001,FALSE,2009,,21-Nov,4-Feb,5,7
600,CELKF,Cemtas Celik Makina Sanayi Ve Ticaret AS,$1.01 ,TRUE,,No data fetched for symbol CELKF using YahooDailyReader,,,,
601,CETX,Cemtrex Inc,1.120000005,TRUE,2015,,,,,
602,CENBF,CEN Biotech Inc,$2.05 ,TRUE,,No data fetched for symbol CENBF using YahooDailyReader,,,,
603,CNCOY,Cencosud SA,$7.81 ,TRUE,,'Date',,,,
604,CNGO,Cengage Learning Holdings II Inc,8.5,TRUE,2014,,,,,
605,CVE,Cenovus Energy Inc,4.28000021,FALSE,2009,,5-May,19-Jul,5,7
606,CELTF,Centamin PLC,1.549999952,FALSE,2009,,13-Dec,26-Feb,5,7
607,CTDT,Centaurus Diamond Technologies Inc,0.025,TRUE,2012,,,,,
608,CTARF,Centaurus Energy Inc,0.0286,FALSE,2009,,26-Dec,11-Mar,4,8
609,CTTZF,Centaurus Metals Ltd,$0.08 ,TRUE,,'Date',,,,
610,CNC,Centene Corp,69.05000305,FALSE,2009,,14-Nov,28-Jan,8,4
611,CDEV,Centennial Resource Development Inc,0.763000011,TRUE,2016,,,,,
612,CHLE,Centennial Specialty Foods Corp,0.024,TRUE,2012,,,,,
613,CNBC,Center Bancorp Inc,$19.23 ,TRUE,,'Date',,,,
614,CEN,Center Coast Brookfield MLP & Energy Infrastructur,8.420000076,TRUE,2013,,,,,
615,CFWH,Center for Wound Healing Inc,0.150000006,TRUE,2018,,,,,
616,CNP,CenterPoint Energy Inc,24.25,FALSE,2009,,11-Jun,25-Aug,6,6
617,CENP,Centerpointe Community Bank,$12.55 ,TRUE,,'Date',,,,
618,CAGDF,Centerra Gold Inc,9.211164474,FALSE,2009,,1-Mar,15-May,6,6
619,CSFL,CenterState Bank Corp,$18.14 ,TRUE,,No data fetched for symbol CSFL using YahooDailyReader,,,,
620,CNTG,Centogene NV,11.36999989,TRUE,2019,,,,,
621,CNTRF,CENTR Brands Corp,0.309899986,TRUE,2020,,,,,
