,symbol,company,price,ignore,start_yr,ignore_error,adj_up_start_schedule,adj_up_end_schedule,adj_ups,adj_downs
357,AONNF,AEON Co Ltd,$22.60 ,,,,,,,
358,AONNY,AEON Co Ltd,$27.80 ,,,,,,,
359,ANDGF,AEON DELIGHT Co Ltd,$30.24 ,,,,,,,
360,AEOJF,AEON Financial Service Co Ltd,$10.00 ,,,,,,,
361,AGHC,Aeon Global Health Corp,$0.05 ,,,,,,,
362,AMLLF,AEON Mall Co Ltd,$13.00 ,,,,,,,
363,AEOMF,Aeon Metals Ltd,$0.09 ,,,,,,,
364,AEOIF,Aeon Thana Sinsap (Thailand) PCL,$3.70 ,,,,,,,
365,AEPI,AEP Industries Inc,$109.95 ,,,,,,,
366,AQSZF,Aequus Pharmaceuticals Inc,$0.09 ,,,,,,,
367,AELGF,Aer Lingus Group PLC,$2.83 ,,,,,,,
368,AER,AerCap Holdings NV,$34.52 ,,,,,,,
369,AERI,Aerie Pharmaceuticals Inc,$13.00 ,,,,,,,
370,AETLF,Aeris Environmental Ltd,$0.43 ,,,,,,,
371,ARSRF,Aeris Resources Ltd,$0.03 ,,,,,,,
372,AKOM,Aerkomm Inc,$12.00 ,,,,,,,
373,ACY,AeroCentury Corp,$1.83 ,,,,,,,
374,ACNOF,Aerocrine AB,$0.27 ,,,,,,,
375,AERO,AeroGrow International Inc,$2.92 ,,,,,,,
376,HIVE,Aerohive Networks Inc,$4.44 ,,,,,,,
377,AJRD,Aerojet Rocketdyne Holdings Inc,$34.98 ,,,,,,,
378,AEOXF,Aeroports de Paris SA,$108.90 ,,,,,,,
379,ARRPY,Aeroports de Paris SA,$13.20 ,,,,,,,
380,AVAV,AeroVironment Inc,$79.77 ,,,,,,,
381,ARPO,Aerpio Pharmaceuticals Inc,$1.34 ,,,,,,,
382,AESAY,AES Tiete Energia SA,$2.92 ,,,,,,,
383,AESYY,AES Tiete Energia SA,$2.91 ,,,,,,,
384,AESTY,AES Tiete Energia SA,$2.35 ,,,,,,,
385,AIH,Aesthetic Medical International Holdings Group Ltd,$5.39 ,,,,,,,
386,AEZS,AEterna Zentaris Inc,$0.36 ,,,,,,,
387,AEMD,Aethlon Medical Inc,$1.52 ,,,,,,,
388,AET,Aetna Inc,$212.70 ,,,,,,,
389,GNMX,Aevi Genomic Medicine Inc,$0.17 ,,,,,,,
390,AGRUF,AF Gruppen ASA,$17.15 ,,,,,,,
391,AFAN,AF Ocean Investment Management Co,$2.50 ,,,,,,,
392,AFXXF,AF Poyry AB,$16.81 ,,,,,,,
393,AFAP,AFA Protective Systems Inc,$175.00 ,,,,,,,
394,AFCJF,AFC Ajax NV,$19.15 ,,,,,,,
395,AFGYF,AFC Energy PLC,$0.26 ,,,,,,,
396,AFFG,AFF Holding Group Inc,$1.00 ,,,,,,,
397,AMG,Affiliated Managers Group Inc,$84.22 ,,,,,,,
398,AFMD,Affimed NV,$4.38 ,,,,,,,
399,AFNNF,Affine R E,$18.74 ,,,,,,,
400,AFGR,Affinion Group Holdings Inc,$1.00 ,,,,,,,
401,AFYG,Affinity Gold Corp.,$0.04 ,,,,,,,
402,ARIZF,Affinity Metals Corp,$0.22 ,,,,,,,
403,RSSFF,Affinor Growers Inc,$0.02 ,,,,,,,
404,AFFU,Affluence Corp,$0.26 ,,,,,,,
405,MNNGF,Affluent Partners Holdings Ltd,$0.01 ,,,,,,,
406,AFFY,Affymax Inc,$0.14 ,,,,,,,
407,AFFX,Affymetrix Inc,$14.01 ,,,,,,,
408,AFHFF,AFH Financial Group PLC,$3.92 ,,,,,,,
409,AFDVF,AFI Development PLC,$0.36 ,,,,,,,
410,AFIDY,AFI Development PLC,$0.17 ,,,,,,,
411,AFL,Aflac Inc,$39.88 ,,,,,,,
412,IWKS,AFP Imaging Corp,$1.50 ,,,,,,,
413,AFCMF,Afri-Can Marine Minerals Corp,$0.01 ,,,,,,,
414,HPMCF,Africa Energy Corp,$0.32 ,,,,,,,
415,AFGC,Africa Growth Corp,$27.20 ,,,,,,,
416,AFIMF,Africa Israel Investments Ltd,$0.02 ,,,,,,,
417,AOIFF,Africa Oil Corp,$0.73 ,,,,,,,
418,AGGFF,African Gold Group Inc,$0.14 ,,,,,,,
419,AFRVF,African Phoenix Investments Ltd,$0.03 ,,,,,,,
420,AFRVY,African Phoenix Investments Ltd,$0.01 ,,,,,,,
421,APOTF,African Potash Ltd,$0.03 ,,,,,,,
422,AFBOF,African Rainbow Minerals Ltd,$14.75 ,,,,,,,
423,AFRBY,African Rainbow Minerals Ltd,$14.99 ,,,,,,,
424,AFCRF,Africo Resources Ltd,$0.80 ,,,,,,,
425,AAGFF,Aftermath Silver Ltd,$0.75 ,,,,,,,
426,AFTPF,Afterpay Ltd,$71.56 ,,,,,,,
427,AFTPY,Afterpay Ltd,$72.00 ,,,,,,,
428,AFYA,Afya Ltd,$27.88 ,,,,,,,
429,AGGZF,Ag Growth International Inc,$22.22 ,,,,,,,
430,MITT,AG Mortgage Investment Trust Inc,$2.68 ,,,,,,,
431,AATP,Agape ATP Corp,$7.50 ,,,,,,,
432,AGBA,AGBA Acquisition Ltd,$10.10 ,,,,,,,
433,ASGLF,AGC Inc,$35.40 ,,,,,,,
434,ASGLY,AGC Inc,$6.52 ,,,,,,,
435,AGCO,AGCO Corp,$88.97 ,,,,,,,
436,UAVS,AgEagle Aerial Systems Inc,$2.54 ,,,,,,,
437,AGESF,Ageas SA/ NV,$41.50 ,,,,,,,
438,AGESY,Ageas SA/ NV,$44.97 ,,,,,,,
439,ACRVF,Agellan Commercial Real Estate Investment Trust,$10.68 ,,,,,,,
440,AIFS,Agent Information Software Inc,$2.86 ,,,,,,,
441,AGTX,Agentix Corp,$1.37 ,,,,,,,
442,AGEN,Agenus Inc,$3.75 ,,,,,,,
443,AGE,AgeX Therapeutics Inc,$1.53 ,,,,,,,
444,AGFMF,AGF Management Ltd,$4.38 ,,,,,,,
445,AFGVF,Agfa-Gevaert NV,$4.58 ,,,,,,,
446,AFGVY,Agfa-Gevaert NV,$8.04 ,,,,,,,
447,AGMMF,Aggregated Micro Power Holdings PLC,$1.02 ,,,,,,,
448,ARGKF,Aggreko PLC,$6.94 ,,,,,,,
449,AGGKY,Aggreko PLC,$4.50 ,,,,,,,
450,AGPYF,Agile Group Holdings Ltd,$1.30 ,,,,,,,
451,AGPYY,Agile Group Holdings Ltd,$68.23 ,,,,,,,
452,AGRX,Agile Therapeutics Inc,$2.92 ,,,,,,,
453,A,Agilent Technologies Inc,$109.47 ,,,,,,,
454,AGLY,Agiliti Inc,$2.70 ,,,,,,,
455,AGHEF,Agility Health Inc,$0.01 ,,,,,,,
456,AGYS,Agilysys Inc,$32.85 ,,,,,,,
457,AGIO,Agios Pharmaceuticals Inc,$41.92 ,,,,,,,
458,AJXGF,AgJunction Inc,$0.43 ,,,,,,,
459,AGLNF,AGL Energy Ltd,$9.39 ,,,,,,,
460,AGLXY,AGL Energy Ltd,$9.50 ,,,,,,,
461,GAS,AGL Resources Inc,$65.97 ,,,,,,,
462,AGMH,AGM Group Holdings Inc,$15.17 ,,,,,,,
463,AGNC,AGNC Investment Corp,$14.51 ,,,,,,,
464,AEM,Agnico Eagle Mines Ltd,$74.30 ,,,,,,,
465,AGHI,Agora Holdings Inc,$0.01 ,,,,,,,
466,API,Agora Inc,$38.62 ,,,,,,,
467,AGFAF,AgraFlora Organics International Inc,$0.03 ,,,,,,,
468,AABGF,Agrana Beteiligungs AG,$122.58 ,,,,,,,
469,ADC,Agree Realty Corp,$65.50 ,,,,,,,
470,AGDY,Agri-Dynamics Inc,$0.01 ,,,,,,,
471,GRO,Agria Corp,$0.85 ,,,,,,,
472,ACGBF,Agricultural Bank of China Ltd,$0.37 ,,,,,,,
473,ACGBY,Agricultural Bank of China Ltd,$9.45 ,,,,,,,
474,AALYF,Agrinos AS,$1.08 ,,,,,,,
475,AGNRF,AgriNurture Inc,$1.31 ,,,,,,,
476,AGSO,AgriSolar Solutions Inc,$0.04 ,,,,,,,
477,AGRZF,AgriTec Systems Inc,$0.01 ,,,,,,,
478,AGTK,Agritek Holdings Inc,$0.02 ,,,,,,,
479,AGTAF,Agriterra Ltd,$0.05 ,,,,,,,
480,AOURF,Agritrade Resources Ltd,$0.05 ,,,,,,,
481,AGU,Agrium Inc,$115.00 ,,,,,,,
482,ACMB,Agro Capital Management Corp,$0.80 ,,,,,,,
483,AGFS,AgroFresh Solutions Inc,$2.28 ,,,,,,,
484,TRGAF,Agromino A/S,$0.01 ,,,,,,,
485,AGNMF,Agronomics Ltd,$0.06 ,,,,,,,
486,AGXXF,AGT Food and Ingredients Inc,$13.40 ,,,,,,,
487,AGGL,AgTech Global International Inc,$0.07 ,,,,,,,
488,AGTEF,AGTech Holdings Ltd,$0.04 ,,,,,,,
489,AGLAF,Aguila American Gold Ltd,$0.31 ,,,,,,,
490,AHAHF,AHAlife Holdings Ltd,$0.02 ,,,,,,,
491,AHLLF,Ahlsell AB,$5.78 ,,,,,,,
492,MNKKF,Ahlstrom-Munksjo Oyj,$13.09 ,,,,,,,
493,AIDC,AI Document Services Inc,$0.15 ,,,,,,,
494,AIPG,Ai Technology Group Inc,$1.50 ,,,,,,,
495,AAGIY,AIA Group Ltd,$43.19 ,,,,,,,
496,AAIGF,AIA Group Ltd,$10.89 ,,,,,,,
497,AIBRF,AIB Group PLC,$1.42 ,,,,,,,
498,ALALY,AIB Group PLC,$11.93 ,,,,,,,
499,AIBGY,AIB Group PLC,$2.88 ,,,,,,,
500,IAUFF,AIC Mines Ltd,$0.36 ,,,,,,,
501,ADERY,Aida Engineering Ltd,$73.45 ,,,,,,,
502,AIDA,AIDA Pharmaceuticals Inc,$0.03 ,,,,,,,
503,AIFM,AIFarm Ltd,$0.13 ,,,,,,,
504,AIFLY,Aiful Corp,$1.44 ,,,,,,,
505,AIKI,AIkido Pharma Inc,$0.50 ,,,,,,,
506,ALRN,Aileron Therapeutics Inc,$1.06 ,,,,,,,
507,AIM,AIM ImmunoTech Inc,$1.91 ,,,,,,,
508,CNPOF,AIM2 Ventures Inc,$0.65 ,,,,,,,
509,GAPFF,Aimia Inc,$2.90 ,,,,,,,
510,FIRZF,Aiml Resources Inc,$0.17 ,,,,,,,
511,AIMT,Aimmune Therapeutics Inc,$34.49 ,,,,,,,
512,AIMH,Aimrite Holdings Corp,$0.02 ,,,,,,,
513,AIMSF,AIMS APAC REIT,$0.95 ,,,,,,,
514,AINPF,Ain Holdings Inc,$64.70 ,,,,,,,
515,AINSF,Ainsworth Game Technology Ltd,$0.21 ,,,,,,,
516,ACDVF,Air Canada,$14.11 ,,,,,,,
517,AICAF,Air China Ltd,$0.76 ,,,,,,,
518,AIRYY,Air China Ltd,$15.29 ,,,,,,,
519,AFLYY,Air France-KLM,$4.54 ,,,,,,,
520,AFRAF,Air France-KLM,$4.71 ,,,,,,,
521,AIRI,Air Industries Group,$1.11 ,,,,,,,
522,AL,Air Lease Corp,$34.37 ,,,,,,,
523,AIQUF,Air Liquide SA,$167.15 ,,,,,,,
524,AIQUY,Air Liquide SA,$32.88 ,,,,,,,
525,AIRM,Air Methods Corp,$42.95 ,,,,,,,
526,ANZFF,Air New Zealand Ltd,$1.11 ,,,,,,,
527,ANZLY,Air New Zealand Ltd,$5.50 ,,,,,,,
528,ARLCF,Air Partner PLC,$1.08 ,,,,,,,
529,APD,Air Products & Chemicals Inc,$265.52 ,,,,,,,
530,AIRT,Air T Inc,$10.50 ,,,,,,,
531,ATSG,Air Transport Services Group Inc,$27.68 ,,,,,,,
532,AWTRF,Air Water Inc,$14.68 ,,,,,,,
533,AIABF,AirAsia Group Bhd,$0.16 ,,,,,,,
534,ABSSF,AirBoss of America Corp,$12.85 ,,,,,,,
535,EADSF,Airbus SE,$98.65 ,,,,,,,
536,EADSY,Airbus SE,$24.55 ,,,,,,,
537,AYR,Aircastle Ltd,$32.01 ,,,,,,,
538,AIRG,Airgain Inc,$12.79 ,,,,,,,
539,AILQF,Airiq Inc,$0.27 ,,,,,,,
540,ANTE,AirNet Technology Inc,$1.06 ,,,,,,,
541,ARPTF,Airport City Ltd,$19.20 ,,,,,,,
542,AIPBF,Airports Of Thailand PLC,$8.82 ,,,,,,,
543,AIPUF,Airports Of Thailand PLC,$2.57 ,,,,,,,
544,AIPUY,Airports Of Thailand PLC,$22.89 ,,,,,,,
545,APTPF,Airports Of Thailand PLC,$2.30 ,,,,,,,
546,AIRO,Airspan Networks Inc,$6.00 ,,,,,,,
547,EOVBF,AirTrip Corp,$24.23 ,,,,,,,
548,ARWMF,Airway Medix SA,$0.41 ,,,,,,,
549,ASEKF,Aisin Seiki Co Ltd,$32.15 ,,,,,,,
550,ASEKY,Aisin Seiki Co Ltd,$30.28 ,,,,,,,
551,AITPF,AIT Corp,$8.45 ,,,,,,,
552,AIXND,AiXin Life International Inc,$6.00 ,,,,,,,
553,AIXNY,Aixtron SE,$6.64 ,,,,,,,
554,AIXXF,Aixtron SE,$11.69 ,,,,,,,
555,AJLGF,AJ Lucas Group Ltd,$0.04 ,,,,,,,
556,AJAC,Aja Cannafacturing Inc,$0.02 ,,,,,,,
557,AJIA,Ajia Innogroup Holdings Ltd,$0.90 ,,,,,,,
558,AJINF,Ajinomoto Co Inc,$20.50 ,,,,,,,
559,AJINY,Ajinomoto Co Inc,$22.09 ,,,,,,,
560,AJISF,AJIS Co Ltd,$35.50 ,,,,,,,
561,AJSCF,Ajisen (China) Holdings Ltd,$0.46 ,,,,,,,
562,AJSB,Ajs Bancorp Inc,$15.73 ,,,,,,,
563,AKS,AK Steel Holding Corp,$1.55 ,,,,,,,
564,AKAM,Akamai Technologies Inc,$98.11 ,,,,,,,
565,AKTX,Akari Therapeutics PLC,$1.55 ,,,,,,,
566,AKKVF,Akastor ASA,$0.84 ,,,,,,,
567,AKKVY,Akastor ASA,$0.63 ,,,,,,,
568,SONG,Akazoo SA,$1.16 ,,,,,,,
569,AKBNF,Akbank TAS,$5.00 ,,,,,,,
570,AKBTY,Akbank TAS,$1.61 ,,,,,,,
571,AKCMF,Akcansa Cimento Sanayi Ve Ticaret AS,$4.85 ,,,,,,,
572,AKCA,Akcea Therapeutics Inc,$18.17 ,,,,,,,
573,AKBA,Akebia Therapeutics Inc,$2.51 ,,,,,,,
574,AKBIF,Akebono Brake Industry Co Ltd,$1.62 ,,,,,,,
575,AKBIY,Akebono Brake Industry Co Ltd,$2.18 ,,,,,,,
576,AKAAF,Aker ASA,$45.50 ,,,,,,,
577,DETNF,Aker BP ASA,$16.88 ,,,,,,,
578,AKRTF,Aker Solutions ASA,$1.00 ,,,,,,,
579,AKRYY,Aker Solutions ASA,$0.98 ,,,,,,,
580,KERN,Akerna Corp,$2.78 ,,,,,,,
581,AKRO,Akero Therapeutics Inc,$28.89 ,,,,,,,
582,AKER,Akers Biosciences Inc,$2.32 ,,,,,,,
583,AKFHF,Akfen Holding AS,$1.76 ,,,,,,,
584,AKBKF,Akita Bank Ltd,$2.50 ,,,,,,,
585,AKTAF,Akita Drilling Ltd,$0.23 ,,,,,,,
586,TKKAF,Akka Technologies,$72.08 ,,,,,,,
587,AKRXQ,Akorn Inc,$0.03 ,,,,,,,
588,AKUS,Akouos Inc,$18.33 ,,,,,,,
589,AKTS,Akoustis Technologies Inc,$7.84 ,,,,,,,
590,AKU,Akumin Inc,$3.56 ,,,,,,,
591,AKASF,AKVA Group ASA,$6.40 ,,,,,,,
592,AKZOF,Akzo Nobel NV,$97.06 ,,,,,,,
593,AKZOY,Akzo Nobel NV,$34.45 ,,,,,,,
594,AAIIQ,Alabama Aircraft Industries Inc,$0.10 ,,,,,,,
595,CSPGF,Alabama Graphite Corp,$0.05 ,,,,,,,
596,ALACF,Alacer Gold Corp,$7.05 ,,,,,,,
597,ALIAF,Alacer Gold Corp,$7.27 ,,,,,,,
598,ALG,Alamo Group Inc,$134.36 ,,,,,,,
599,AGI,Alamos Gold Inc,$9.04 ,,,,,,,
600,ALAN,Alanco Technologies Inc,$0.01 ,,,,,,,
601,ALULF,Alara Resources Ltd,$3.65 ,,,,,,,
602,ALARF,Alaris Equity Partners Income Trust,$9.15 ,,,,,,,
603,ALRM,Alarm.com Holdings Inc,$70.54 ,,,,,,,
604,ARFCF,AlarmForce Industries Inc,$12.74 ,,,,,,,
605,ALK,Alaska Air Group Inc,$42.28 ,,,,,,,
606,ALSK,Alaska Communications Systems Group Inc,$3.13 ,,,,,,,
607,ALKHF,Alaska Hydro Corp,$0.03 ,,,,,,,
608,APTL,Alaska Power & Telephone Co,$57.00 ,,,,,,,
609,AMYUF,Albaad Massuot Yitzhak Ltd,$7.25 ,,,,,,,
610,AIN,Albany International Corp,$62.12 ,,,,,,,
611,AMRI,Albany Molecular Research Inc,$21.74 ,,,,,,,
612,ALB,Albemarle Corp,$118.59 ,,,,,,,
613,ALAC,Alberton Acquisition Corp,$10.83 ,,,,,,,
614,ACI,Albertsons Companies Inc,$15.11 ,,,,,,,
615,ACBCQ,Albina Community Bancorp,$0.10 ,,,,,,,
616,ALBO,Albireo Pharma Inc,$34.48 ,,,,,,,
617,LQSIF,Alcanna Inc,$4.05 ,,,,,,,
618,ALU,Alcatel-Lucent SA,$3.46 ,,,,,,,
619,ALALF,Alcatel-Lucent SA,$2.85 ,,,,,,,
620,ABDC,Alcentra Capital Corp,$8.90 ,,,,,,,
621,ALHHF,Alco Holdings Ltd,$0.15 ,,,,,,,
622,AA,Alcoa Corp,$15.61 ,,,,,,,
623,ALC,Alcon Inc,$63.15 ,,,,,,,
624,ALLDF,ALD SA,$14.12 ,,,,,,,
625,ADBRF,Aldebaran Resources Inc,$0.27 ,,,,,,,
626,ALDR,Alder BioPharmaceuticals Inc,$18.88 ,,,,,,,
627,AXXDF,Alderon Iron Ore Corp,$0.03 ,,,,,,,
628,ALDX,Aldeyra Therapeutics Inc,$7.00 ,,,,,,,
629,AGMIF,Aldridge Minerals Inc,$0.06 ,,,,,,,
630,ALEAF,Aleafia Health Inc,$0.38 ,,,,,,,
631,OLMXF,Aleatica SAB de CV,$0.92 ,,,,,,,
632,ALEC,Alector Inc,$12.68 ,,,,,,,
633,ALNXF,Alent PLC,$7.64 ,,,,,,,
634,ALNXY,Alent PLC,$14.25 ,,,,,,,
635,ALR,Alere Inc,$50.99 ,,,,,,,
636,ALSD,Aleris Holding Co,$20.53 ,,,,,,,
637,ALRS,Alerus Financial Corp,$23.94 ,,,,,,,
638,ALEX,Alexander & Baldwin Inc,$14.97 ,,,,,,,
639,ALX,Alexander's Inc,$262.00 ,,,,,,,
640,AAWC,Alexandria Advantage Warranty Co,$0.04 ,,,,,,,
641,ALXDF,Alexandria Minerals Corp,$0.04 ,,,,,,,
642,ARE,Alexandria Real Estate Equities Inc,$160.54 ,,,,,,,
643,AXU,Alexco Resource Corp,$2.58 ,,,,,,,
644,ALXN,Alexion Pharmaceuticals Inc,$126.32 ,,,,,,,
645,AXXIY,Alexium International Group Ltd,$0.01 ,,,,,,,
646,AXIIF,Alexium International Group Ltd,$0.07 ,,,,,,,
647,ALXA,Alexza Pharmaceuticals Inc,$0.94 ,,,,,,,
648,AFLQF,Alfa Financial Software Holdings PLC,$1.22 ,,,,,,,
649,ALFVF,Alfa Laval AB,$22.40 ,,,,,,,
650,ALFVY,Alfa Laval AB,$22.33 ,,,,,,,
651,ALFFF,Alfa SAB de CV,$0.65 ,,,,,,,
652,ALFNF,Alfen NV,ANG 10.79,,,,,,,
653,ALFRY,Alfresa Holdings Corp,$23.35 ,,,,,,,
654,ARHCF,Alfresa Holdings Corp,$20.22 ,,,,,,,
655,AGNPF,Algernon Pharmaceuticals Inc,$0.21 ,,,,,,,
656,ALGZF,Algeta ASA,$60.39 ,,,,,,,
657,ALGC,Algiers Bancorp Inc,$32.72 ,,,,,,,
658,ALGDF,Algold Resources Ltd,$0.09 ,,,,,,,
659,AGMJF,Algoma Central Corp,$9.37 ,,,,,,,
660,AQN,Algonquin Power & Utilities Corp,$16.11 ,,,,,,,
661,ALCGF,Aliansce Shopping Centers SA,$7.28 ,,,,,,,
662,SORRF,Aliansce Sonae Shopping Centers SA,$7.61 ,,,,,,,
663,TARSF,Alianza Minerals Ltd,$0.10 ,,,,,,,
664,BABA,Alibaba Group Holding Ltd,$263.43 ,,,,,,,
665,BABAF,Alibaba Group Holding Ltd,$33.00 ,,,,,,,
666,ALBHF,Alibaba Health Information Technology Ltd,$2.55 ,,,,,,,
667,ALBBY,Alibaba Health Information Technology Ltd,$52.10 ,,,,,,,
668,ALCCF,Alicanto Minerals Ltd,$0.12 ,,,,,,,
669,ACNE,Alice Consolidated Mines Inc,$0.30 ,,,,,,,
670,ALCO,Alico Inc,$30.85 ,,,,,,,
671,ASLRF,Alien Metals Ltd,$0.02 ,,,,,,,
672,ALGN,Align Technology Inc,$452.92 ,,,,,,,
673,ALGS,Aligos Therapeutics Inc,$16.93 ,,,,,,,
674,ALMC,Alimco Financial Corp,$7.97 ,,,,,,,
675,ANCTF,Alimentation Couche-Tard Inc,$35.32 ,,,,,,,
676,ANCUF,Alimentation Couche-Tard Inc,$34.26 ,,,,,,,
677,ALIM,Alimera Sciences Inc,$4.54 ,,,,,,,
678,ALO,Alio Gold Inc,$1.26 ,,,,,,,
679,ALORY,Alior Bank SA,$0.96 ,,,,,,,
680,ALYA,Alithya Group Inc,$2.78 ,,,,,,,
681,ALJJ,ALJ Regional Holdings Inc,$1.22 ,,,,,,,
682,AKABY,Alk-Abello A/S,$65.39 ,,,,,,,
683,AKBLF,Alk-Abello A/S,$259.50 ,,,,,,,
684,WTER,Alkaline Water Co Inc,$1.28 ,,,,,,,
685,ALKEF,Alkane Resources Ltd,$0.79 ,,,,,,,
686,ANLKY,Alkane Resources Ltd,$4.00 ,,,,,,,
687,ALKS,Alkermes PLC,$17.37 ,,,,,,,
688,PTPF,All Marketing Solutions Inc,$0.01 ,,,,,,,
689,ATMH,All Things Mobile Analytic Inc,$0.17 ,,,,,,,
690,AASP,All-American SportPark Inc,$0.16 ,,,,,,,
691,ALLK,Allakos Inc,$100.28 ,,,,,,,
692,MDIPF,Allarity Therapeutics AS,$1.11 ,,,,,,,
693,Y,Alleghany Corp,$601.19 ,,,,,,,
694,ALGY,Alleghany Pharmacal Corp,$0.55 ,,,,,,,
695,AWRY,Allegheny & Western Railway,$130.00 ,,,,,,,
696,ATI,Allegheny Technologies Inc,$11.47 ,,,,,,,
697,AVLY,Allegheny Valley Bancorp Inc,$55.00 ,,,,,,,
698,ABTX,Allegiance Bancshares Inc,$29.59 ,,,,,,,
699,AUXXF,Allegiant Gold Ltd,$0.22 ,,,,,,,
700,ALGT,Allegiant Travel Co,$146.06 ,,,,,,,
701,ALLE,Allegion PLC,$110.03 ,,,,,,,
702,ALGR,Allegro Merger Corp,$10.39 ,,,,,,,
703,ALGM,Allegro Microsystems Inc,$22.00 ,,,,,,,
704,ALNA,Allena Pharmaceuticals Inc,$1.47 ,,,,,,,
705,ALE,ALLETE Inc,$54.96 ,,,,,,,
706,ALLB,Alliance Bancorp Inc Of Pennsylvania,$23.98 ,,,,,,,
707,ALLM,Alliance Bioenergy Plus Inc,$0.08 ,,,,,,,
708,ACGX,Alliance Creative Group Inc,$0.15 ,,,,,,,
709,ADS,Alliance Data Systems Corp,$61.83 ,,,,,,,
710,AFOP,Alliance Fiber Optic Products Inc,$18.51 ,,,,,,,
711,ALGGF,Alliance Global Group Inc,$0.18 ,,,,,,,
712,ALGGY,Alliance Global Group Inc,$9.00 ,,,,,,,
713,AIQ,Alliance HealthCare Services Inc,$24.66 ,,,,,,,
714,AHGP,Alliance Holdings GP LP,$28.37 ,,,,,,,
715,ADTR,Alliance Media Holdings Inc,$0.02 ,,,,,,,
716,ARVY,Alliance Recovery Corp,$0.01 ,,,,,,,
717,ARLP,Alliance Resource Partners LP,$3.33 ,,,,,,,
718,AEGMF,Alliance Resources Ltd,$0.03 ,,,,,,,
719,ATST,Alliance Trust PLC,$7.57 ,,,,,,,
720,AWF,Alliancebernstein Glb High Inc Fund Inc,$10.73 ,,,,,,,
721,AB,AllianceBernstein Holding LP,$30.93 ,,,,,,,
722,AFB,Alliancebernstein National Muni Inc Fd,$13.82 ,,,,,,,
723,LNT,Alliant Energy Corp,$56.23 ,,,,,,,
724,ALIZF,Allianz SE,$222.55 ,,,,,,,
725,AZSEY,Allianz SE,$24.30 ,,,,,,,
726,ALIZY,Allianz SE,$21.93 ,,,,,,,
727,AIO,AllianzGI Artificial Intelligence & Technology Opp,$22.82 ,,,,,,,
728,CBH,AllianzGI Convertible & Income 2024 Target Term Fu,$9.23 ,,,,,,,
729,NCV,AllianzGI Convertible & Income Fund,$4.95 ,,,,,,,
730,NCZ,AllianzGI Convertible & Income Fund II,$4.36 ,,,,,,,
731,ACV,AllianzGI Diversified Income & Convertible Fund,$27.97 ,,,,,,,
732,NIE,AllianzGI Equity & Convertible Income Fund,$25.83 ,,,,,,,
733,NFJ,"Allianzgi NFJ Dividend, Interest & Premium Strateg",$12.42 ,,,,,,,
734,ALID,Allied Corp,$1.50 ,,,,,,,
735,AGYP,Allied Energy Corp,$0.01 ,,,,,,,
736,AESE,Allied Esports Entertainment Inc,$0.95 ,,,,,,,
737,AFBA,Allied First Bancorp Inc,$3.29 ,,,,,,,
738,ALEDY,Allied Group Ltd,$14.10 ,,,,,,,
739,AHPI,Allied Healthcare Products Inc,$6.32 ,,,,,,,
740,ALLWF,Allied Minds PLC,$0.55 ,,,,,,,
741,AMOT,Allied Motion Technologies Inc,$40.12 ,,,,,,,
742,ANVGQ,Allied Nevada Gold Corp,$0.04 ,,,,,,,
743,APYRF,Allied Properties Real Estate Investment Trust,$30.12 ,,,,,,,
744,ALOD,Allied Resources Inc,$0.31 ,,,,,,,
745,ATSKF,Allied Telesis Holdings KK,$0.70 ,,,,,,,
746,AWHHF,Allied World Assurance Co Holdings AG,$51.55 ,,,,,,,
747,ALLGF,Alligator Bioscience AB,$0.87 ,,,,,,,
748,ALLN,Allin Corp,$1.20 ,,,,,,,
749,ALSN,Allison Transmission Holdings Inc,$40.00 ,,,,,,,
750,ALLO,Allogene Therapeutics Inc,$30.65 ,,,,,,,
751,ALLT,Allot Ltd,$10.44 ,,,,,,,
752,ALVR,AlloVir Inc,$32.00 ,,,,,,,
753,AYSI,Alloy Steel International Inc,$1.27 ,,,,,,,
754,AVNMF,Alloycorp Mining Inc,$0.03 ,,,,,,,
755,ALRHF,Allreal Holding Ltd,$133.80 ,,,,,,,
756,MDRX,Allscripts Healthcare Solutions Inc,$12.10 ,,,,,,,
757,ALST,AllStar Health Brands Inc,$0.06 ,,,,,,,
758,ALL,Allstate Corp,$94.21 ,,,,,,,
759,LTMP,Alltemp Inc,$0.01 ,,,,,,,
760,ALLHF,Alltronics Holdings Ltd,$0.36 ,,,,,,,
761,ALLY,Ally Financial Inc,$28.68 ,,,,,,,
762,WWIN,AllyMe Group Inc,$4.90 ,,,,,,,
763,ALAXL,Almacenes Exito SA,$5.52 ,,,,,,,
764,AAU,Almaden Minerals Ltd,$1.05 ,,,,,,,
765,AAMMF,Almadex Minerals Ltd,$0.22 ,,,,,,,
766,LBTSF,Almirall SA,$12.40 ,,,,,,,
767,ALMTF,Almonty Industries Inc,$0.47 ,,,,,,,
768,AFAM,Almost Family Inc,$56.00 ,,,,,,,
769,HLWD,Almost Never Films Inc,$0.04 ,,,,,,,
770,ALNY,Alnylam Pharmaceuticals Inc,$132.70 ,,,,,,,
771,BSIRY,Alon Blue Square Israel Ltd,$0.82 ,,,,,,,
772,ALJ,Alon USA Energy Inc,$13.32 ,,,,,,,
773,ALDW,Alon USA Partners LP,$16.55 ,,,,,,,
774,ALZPF,Alony-Hetz Properties & Investments Ltd,$10.77 ,,,,,,,
